id,mis,count
1,30,13
2,31,4
3,29,5
4,30,6
5,32,3
6,32,3
7,31,14
8,31,4
9,31,5
10,35,2
11,32,2
12,31,5
13,30,2
14,31,1
15,30,3
16,32,1
17,35,1
18,35,2
19,30,4
20,31,9
21,34,1
22,33,4
23,29,10
24,30,3
25,33,3
26,34,3
27,31,5
28,32,2
29,31,4
30,29,14
31,34,1
32,32,2
33,31,5
34,29,9
35,31,2
36,31,5
37,34,11
38,31,5
39,31,6
40,33,1
41,30,5
42,30,16
43,29,19
44,32,2
45,29,12
46,31,8
47,32,2
48,33,1
49,31,8
50,32,1
51,29,21
52,30,4
53,30,4
54,30,11
55,30,13
56,32,2
57,33,1
58,32,5
59,30,11
60,29,4
61,31,3
62,34,1
63,29,14
64,32,17
65,34,1
66,31,10
67,33,1
68,32,2
69,33,4
70,34,1
71,30,5
72,31,4
73,32,1
74,32,2
75,37,1
76,31,9
77,33,1
78,33,1
79,34,1
80,33,3
81,30,7
82,30,4
83,29,19
84,30,5
85,28,10
86,33,1
87,31,5
88,32,3
89,31,2
90,31,14
91,31,3
92,28,8
93,33,2
94,30,12
95,29,4
96,34,2
97,31,4
98,34,1
99,31,1
100,31,2
101,30,12
102,29,8
103,31,4
104,33,4
105,32,2
106,34,2
107,31,7
108,29,10
109,31,2
110,33,4
111,31,9
112,31,3
113,35,1
114,34,2
115,31,11
116,30,2
117,34,1
118,30,2
119,32,1
120,29,8
121,29,4
122,30,9
123,30,19
124,34,1
125,31,5
126,31,4
127,27,11
128,31,5
129,32,1
130,31,4
131,34,2
132,30,4
133,30,4
134,30,8
135,30,10
136,33,1
137,32,2
138,31,4
139,33,1
140,31,7
141,32,1
142,31,3
143,29,9
144,31,1
145,31,6
146,31,7
147,33,2
148,32,2
149,31,10
150,34,4
151,32,4
152,32,2
153,28,30
154,33,1
155,31,4
156,36,1
157,34,3
158,32,6
159,30,9
160,32,3
161,33,1
162,31,13
163,31,7
164,32,1
165,30,7
166,31,7
167,31,8
168,32,1
169,31,9
170,30,8
171,31,2
172,32,2
173,35,1
174,31,6
175,33,3
