id,mis,count
1,35,9
2,35,17
3,36,11
4,35,14
5,35,11
6,35,19
7,35,14
8,35,10
9,35,17
10,36,28
11,35,13
12,35,12
13,35,14
14,36,11
15,36,12
16,36,18
17,35,18
18,35,7
19,36,10
20,35,11
21,36,18
22,36,8
23,35,9
24,36,13
25,34,11
26,36,3
27,34,15
28,35,16
29,35,18
30,36,22
31,35,12
32,35,17
33,35,22
34,36,21
35,35,14
36,35,15
37,35,22
38,35,17
39,35,17
40,35,17
41,36,12
42,35,10
43,35,7
44,35,15
45,36,16
46,35,9
47,35,12
48,35,21
49,36,13
50,35,18
51,35,16
52,36,9
53,35,9
54,35,14
55,35,8
56,35,14
57,35,12
58,36,12
59,35,8
60,36,10
61,36,11
62,35,4
63,35,16
64,35,6
65,35,19
66,35,16
67,36,16
68,35,13
69,35,21
70,35,16
71,35,12
72,35,16
73,35,14
74,36,13
75,36,7
76,36,8
77,36,14
78,35,11
79,35,14
80,35,19
81,36,14
82,35,18
83,36,23
84,35,14
85,35,14
86,35,24
87,36,15
88,35,22
89,35,8
90,36,18
91,36,11
92,35,8
93,35,21
94,35,9
95,36,10
96,35,10
97,36,11
98,36,9
99,35,7
100,35,18
101,35,12
102,35,14
103,35,13
104,36,10
105,35,21
106,35,9
107,36,9
108,36,12
109,35,12
110,35,15
111,35,16
112,35,12
113,35,11
114,35,12
115,35,16
116,36,7
117,36,9
118,36,18
119,35,17
120,37,18
121,36,17
122,35,9
123,35,14
124,35,17
125,35,11
126,35,14
127,36,6
128,35,18
129,35,16
130,35,10
131,35,7
132,36,18
133,35,9
134,37,9
135,36,13
136,36,10
137,36,13
138,35,11
139,35,14
140,35,19
141,35,7
142,35,8
143,35,11
144,35,17
145,36,9
146,35,14
147,35,17
148,35,9
149,34,17
150,35,10
151,35,11
152,35,16
153,36,20
154,36,8
155,35,11
156,35,12
157,35,14
158,35,17
159,36,8
160,36,15
161,36,10
162,36,7
163,35,8
164,36,11
165,36,11
166,35,13
167,35,15
168,35,8
169,35,15
170,35,21
171,36,11
172,35,8
173,35,14
174,36,12
175,35,17
176,35,16
177,36,11
178,35,21
179,34,7
180,36,14
181,35,21
182,35,8
183,35,8
184,35,14
185,36,13
186,35,15
187,35,13
188,35,14
189,35,14
190,35,13
191,36,9
192,35,15
193,36,8
194,35,18
195,35,11
196,35,17
197,36,21
198,36,17
199,36,10
200,35,20
201,36,17
202,36,13
203,35,17
204,34,18
205,35,11
206,36,7
207,35,13
208,36,11
209,36,18
210,36,10
211,35,16
212,35,9
213,35,17
214,35,7
215,36,12
216,35,15
217,35,20
218,35,14
219,36,9
220,35,18
221,36,11
222,35,15
223,35,15
224,35,20
225,35,9
226,35,19
227,35,7
228,35,17
229,35,23
230,35,16
231,35,17
232,35,25
233,34,12
234,36,16
235,35,15
236,35,15
237,35,7
238,35,8
239,35,9
240,35,15
241,35,15
242,36,12
243,36,13
244,36,21
245,35,12
246,35,15
247,35,19
248,36,12
249,35,10
250,35,19
251,35,14
252,35,16
253,35,22
254,36,13
255,36,16
256,35,16
257,35,18
258,36,15
259,35,17
260,35,9
261,35,8
262,35,12
263,35,22
264,35,16
265,35,20
266,35,18
267,36,12
268,35,13
269,35,11
270,36,13
271,36,11
272,35,10
273,35,17
274,36,7
275,35,10
276,35,7
277,35,16
278,36,15
279,35,19
280,35,21
281,35,16
282,36,10
283,36,14
284,35,7
285,36,12
286,36,10
287,36,12
288,35,7
289,35,18
290,35,22
291,35,7
292,35,16
293,35,16
294,35,15
295,35,21
296,35,6
297,35,13
298,36,22
299,35,13
300,36,14
301,35,8
302,36,14
303,35,15
304,36,12
305,35,17
306,36,12
307,35,12
308,35,10
309,36,12
310,35,21
311,36,14
312,35,9
313,35,23
314,35,11
315,35,23
316,35,10
317,34,15
318,35,7
319,34,15
320,37,11
321,35,14
322,35,11
323,35,13
324,35,12
325,35,14
326,35,19
327,36,8
328,35,12
329,35,16
330,35,9
331,36,11
332,35,13
333,37,9
334,34,10
335,35,8
336,35,14
337,36,6
338,34,3
339,36,11
340,35,16
341,35,12
342,35,18
343,35,14
344,35,17
345,36,10
346,35,18
347,35,14
348,35,11
349,36,17
350,35,22
351,36,9
352,34,11
353,35,9
354,36,8
355,35,15
356,36,9
357,35,13
358,35,14
359,35,14
360,35,17
361,36,7
362,36,12
363,35,18
364,35,19
365,35,8
366,36,13
367,36,8
368,35,30
369,35,15
370,35,9
371,35,15
372,35,15
373,35,19
374,36,12
375,36,15
376,35,18
377,36,9
378,35,13
379,35,19
380,36,16
381,36,14
382,36,16
383,36,14
384,36,23
385,36,20
386,35,26
387,34,23
388,36,10
389,36,6
390,35,13
391,36,22
392,35,15
393,36,13
394,36,14
395,35,20
396,35,15
397,35,15
398,35,16
399,35,16
400,34,13
401,35,13
402,36,14
403,35,11
404,35,13
405,36,6
406,35,10
407,36,19
408,35,15
409,35,25
410,36,12
411,36,17
412,36,13
413,36,13
414,36,8
415,35,8
416,36,17
417,35,16
418,35,12
419,36,10
420,35,18
421,36,11
422,34,10
423,35,14
424,35,13
425,36,15
426,35,16
427,35,6
428,35,13
429,36,11
430,37,17
431,35,10
432,35,11
433,35,9
434,35,11
435,36,14
436,35,13
437,36,12
438,35,25
439,35,17
440,35,22
441,35,11
442,35,7
443,35,20
444,36,14
445,36,18
446,35,9
447,35,17
448,35,12
449,35,9
450,36,14
451,35,9
452,35,15
453,35,7
454,36,14
455,36,25
456,35,19
457,37,15
458,35,14
459,35,16
460,35,19
461,35,22
462,35,7
463,36,11
464,36,14
465,35,5
466,35,18
467,36,15
468,36,18
469,36,16
470,35,9
471,36,17
472,35,10
473,35,15
474,35,21
475,35,16
476,35,21
477,35,13
478,36,17
479,34,15
480,36,10
481,36,16
482,35,6
483,35,12
484,35,14
485,36,12
486,36,11
487,35,11
488,35,11
489,36,15
490,35,16
491,36,12
492,35,13
493,35,15
494,36,24
495,35,11
496,35,11
497,35,13
498,35,11
499,35,10
500,35,13
501,35,12
502,35,11
503,35,12
504,35,15
505,34,15
506,35,11
507,35,12
508,35,25
509,36,15
510,35,14
511,35,13
512,35,19
513,36,13
514,35,13
515,35,18
516,36,13
517,35,17
518,35,14
519,36,15
520,35,15
521,35,12
522,35,25
523,36,13
524,35,19
525,36,22
526,35,17
527,35,10
528,36,7
529,35,16
530,36,4
531,36,11
532,36,15
533,34,8
534,36,13
535,36,11
536,35,15
537,34,13
538,36,12
539,35,10
540,35,16
541,35,13
542,35,27
543,35,17
544,36,12
545,36,18
546,36,9
547,35,14
548,35,11
549,34,16
550,36,15
551,35,16
552,35,11
553,35,16
554,35,5
555,36,10
556,36,5
557,36,14
558,35,12
559,35,22
560,35,13
561,35,15
562,35,19
563,36,15
564,35,11
565,35,20
566,35,13
567,35,12
568,35,21
569,36,15
570,35,12
571,36,16
572,35,13
573,35,18
574,35,12
575,35,8
576,35,15
577,35,14
578,35,11
579,35,16
580,35,14
581,35,18
582,36,14
583,35,12
584,36,9
585,35,13
586,35,8
587,36,10
588,36,14
589,35,18
590,35,15
591,35,16
592,34,15
593,35,16
594,35,21
595,36,13
596,35,19
597,35,14
598,35,14
599,36,10
600,34,8
601,35,16
602,36,16
603,36,9
604,35,11
605,35,14
606,35,20
607,35,12
608,36,8
609,35,17
610,35,8
611,35,8
612,36,9
613,36,8
614,36,17
615,36,11
616,35,13
617,36,4
618,35,7
619,35,20
620,36,12
621,35,11
622,35,10
623,36,8
624,35,12
625,36,7
626,36,20
627,35,9
628,36,13
629,35,19
630,34,21
631,35,17
632,37,11
633,36,9
634,36,8
635,35,12
636,35,16
637,34,16
638,35,8
639,35,12
640,36,13
641,35,9
642,35,16
643,35,14
644,35,16
645,36,14
646,36,14
647,36,12
648,36,14
649,35,3
650,35,16
651,35,17
652,35,17
653,35,14
654,35,24
655,36,13
656,36,9
657,36,17
658,35,14
659,35,20
660,35,9
661,36,18
662,36,15
663,35,17
664,35,18
665,36,14
666,35,12
667,35,21
668,35,17
669,36,13
670,36,16
671,35,23
672,35,15
673,36,15
674,35,8
675,35,13
676,35,14
677,36,5
678,35,13
679,35,10
680,35,17
681,36,10
682,36,13
683,35,13
684,36,15
685,35,8
686,35,16
687,34,14
688,35,13
689,35,16
690,35,10
691,35,9
692,35,11
693,37,6
694,36,9
695,35,14
696,35,8
697,35,26
698,36,10
699,35,20
700,36,15
701,35,14
702,35,10
703,35,11
704,36,18
705,36,11
706,35,14
707,36,13
708,35,6
709,34,6
710,36,13
711,35,9
712,36,9
713,35,10
714,35,13
715,35,10
716,36,18
717,35,9
718,36,12
719,35,20
720,35,19
721,35,8
722,35,10
723,35,14
724,36,17
725,35,23
726,35,14
727,34,23
728,36,13
729,35,17
730,35,9
731,35,20
732,35,13
733,35,15
734,36,13
735,35,15
736,35,14
737,36,13
738,35,18
739,36,14
740,35,14
741,36,8
742,35,10
743,35,12
744,36,17
745,35,12
746,34,13
747,36,11
748,35,16
749,35,7
750,34,24
751,36,11
752,35,16
753,34,9
754,35,19
755,35,26
756,35,12
757,35,13
758,36,10
759,35,15
760,35,17
761,35,15
762,35,16
763,35,13
764,36,8
765,35,5
766,35,9
767,35,14
768,36,16
769,35,20
770,36,15
771,35,17
772,35,16
773,35,15
774,36,18
775,36,17
776,35,17
777,35,11
778,36,6
779,36,9
780,35,14
781,35,8
782,35,4
783,35,10
784,35,12
785,36,15
786,36,13
787,36,9
788,35,13
789,35,16
790,35,18
791,36,12
792,35,19
793,34,11
794,36,16
795,36,8
796,35,13
797,35,5
798,35,9
799,35,13
800,35,9
801,35,10
802,35,14
803,36,22
804,35,11
805,35,11
806,35,7
807,35,11
808,35,10
809,34,11
810,36,12
811,36,18
812,35,21
813,36,25
814,36,18
815,36,15
816,35,12
817,35,17
818,35,6
819,34,15
820,36,16
821,35,12
822,35,12
823,35,12
824,36,12
825,35,10
826,36,12
827,35,10
828,36,17
829,35,7
830,36,16
831,35,13
832,35,13
833,35,11
834,36,14
835,36,10
836,37,7
837,36,11
838,36,20
839,36,15
840,35,13
841,36,13
842,36,18
843,36,14
844,35,9
845,36,11
846,36,11
847,36,15
848,35,8
849,35,21
850,35,13
851,35,16
852,37,13
853,35,11
854,35,21
855,35,8
856,35,17
857,35,12
858,34,9
859,35,16
860,35,16
861,36,23
862,36,10
863,36,15
864,35,18
865,34,13
866,35,17
867,35,20
868,35,11
869,36,22
870,36,13
871,35,12
872,36,16
873,35,8
874,36,10
875,35,10
876,35,11
877,36,21
878,35,11
879,36,14
880,35,12
881,35,14
882,35,17
883,35,9
884,35,12
885,35,14
886,35,15
887,36,17
888,36,12
889,35,9
890,36,19
891,35,13
892,36,13
893,36,19
894,35,18
895,35,16
896,35,21
897,36,7
898,35,9
899,35,5
900,35,16
901,35,12
902,35,15
903,37,10
904,35,17
905,35,10
906,35,15
907,35,16
908,35,6
909,34,10
910,35,9
911,36,18
912,36,13
913,35,16
914,35,22
915,36,15
916,35,14
917,35,11
918,35,11
919,34,10
920,35,15
921,36,12
922,35,15
923,35,13
924,36,9
925,35,10
926,35,9
927,35,16
928,35,10
929,35,20
930,35,7
931,35,10
932,35,12
933,36,16
934,35,17
935,36,15
936,35,23
937,34,10
938,35,9
939,35,10
940,36,10
941,35,14
942,35,11
943,36,25
944,36,8
945,35,23
946,35,11
947,35,7
948,35,14
949,36,11
950,35,10
951,36,20
952,35,6
953,35,14
954,35,18
955,36,14
956,35,10
957,35,10
958,35,18
959,35,15
960,35,13
961,35,17
962,36,10
963,35,20
964,35,22
965,35,4
966,35,13
967,35,5
968,34,8
969,35,15
970,35,13
971,35,13
972,35,10
973,35,15
974,35,14
975,35,18
976,34,8
977,36,13
978,35,18
979,34,17
980,36,8
981,35,9
982,36,15
983,35,11
984,36,14
985,34,14
986,35,21
987,35,5
988,35,11
989,35,14
990,35,9
991,35,16
992,35,13
993,35,23
994,36,7
995,35,13
996,36,13
997,36,11
998,35,15
999,36,14
1000,34,20
