id,mis,count
1,27,3
2,26,2
3,25,4
4,27,7
5,26,5
6,26,5
7,26,3
8,28,3
9,27,5
10,26,9
11,26,3
12,27,4
13,26,8
14,26,3
15,26,3
16,26,5
17,26,7
18,27,4
19,26,6
20,26,6
21,26,6
22,27,5
23,26,3
24,26,2
25,26,7
26,27,8
27,27,7
28,26,6
29,26,7
30,27,2
31,27,5
32,25,7
33,26,2
34,27,4
35,26,2
36,26,6
37,26,7
38,26,4
39,26,7
40,26,7
41,27,6
42,26,8
43,27,6
44,26,3
45,26,6
46,26,3
47,26,8
48,26,4
49,27,4
50,27,3
51,25,3
52,26,4
53,26,5
54,26,4
55,26,5
56,26,5
57,26,5
58,27,4
59,26,3
60,27,6
61,26,4
62,27,5
63,27,4
64,26,5
65,26,5
66,26,4
67,26,7
68,27,7
69,26,7
70,26,9
71,27,9
72,27,2
73,26,6
74,27,5
75,26,4
76,27,8
77,26,6
78,26,10
79,26,7
80,26,5
81,27,6
82,26,2
83,26,5
84,26,2
85,27,4
86,27,9
87,26,3
88,27,4
89,27,4
90,26,2
91,26,4
92,26,4
93,27,9
94,27,10
95,25,4
96,27,4
97,26,6
98,26,2
99,27,3
100,26,3
101,26,3
102,27,2
103,26,7
104,25,5
105,26,7
106,26,6
107,26,6
108,26,4
109,26,4
110,26,10
111,27,4
112,27,2
113,25,4
114,26,6
115,26,5
116,26,3
117,26,3
118,27,3
119,27,4
120,26,8
121,26,7
122,26,6
123,26,4
124,27,9
125,27,2
126,26,9
127,26,8
128,26,5
129,26,10
130,26,3
131,26,6
132,26,4
133,26,6
134,26,7
135,26,5
136,26,3
137,27,2
138,26,5
139,26,6
140,27,5
141,26,3
142,26,10
143,26,4
144,27,3
145,27,8
146,26,6
147,26,5
148,26,6
149,26,4
150,26,1
151,26,6
152,25,7
153,26,7
154,27,5
155,26,7
156,27,4
157,27,4
158,26,8
159,26,6
160,26,3
161,26,3
162,27,4
163,26,4
164,26,4
165,26,5
166,26,4
167,27,2
168,26,7
169,27,3
170,26,4
171,26,7
172,26,5
173,26,4
174,27,3
175,26,5
176,27,4
177,26,5
178,27,2
179,26,5
180,26,4
181,26,3
182,26,2
183,26,4
184,26,6
185,26,5
186,26,4
187,26,6
188,26,5
189,26,5
190,26,2
191,27,3
192,26,4
193,26,8
194,26,3
195,26,5
196,26,4
197,26,6
198,27,3
199,27,5
200,26,2
201,26,8
202,26,4
