id,mis,count
1,29,900
2,32,47
3,32,241
4,30,563
5,31,1787
6,30,412
7,31,381
8,34,149
9,30,749
10,30,291
11,30,224
12,31,628
13,30,207
14,33,37
15,30,592
16,31,148
17,31,343
18,31,212
19,32,137
20,31,84
21,31,402
22,31,181
23,31,498
24,32,155
25,30,182
26,30,621
27,32,1143
28,31,291
29,31,149
30,32,232
31,34,255
32,29,873
33,33,158
34,31,124
35,32,106
36,32,94
37,29,1139
38,30,438
39,30,292
40,32,578
41,32,182
42,32,112
43,33,106
44,30,278
45,31,305
46,31,423
47,32,311
48,31,89
49,33,380
50,32,354
51,30,680
52,31,216
53,30,637
54,31,389
55,32,184
56,32,665
57,32,470
58,32,106
59,31,490
60,32,148
61,32,665
62,31,612
63,31,271
64,32,103
65,32,135
66,32,636
67,32,161
68,31,98
69,30,907
70,33,86
71,32,131
72,32,161
73,32,91
74,32,505
75,30,207
76,30,424
77,31,281
78,31,298
79,31,374
80,33,152
81,31,392
82,30,451
83,33,150
84,32,113
85,31,567
86,29,503
87,31,305
88,32,89
89,33,142
90,30,292
91,30,139
92,31,489
93,33,416
94,31,143
95,31,208
96,29,504
97,31,535
98,32,129
99,33,149
100,32,135
101,31,242
102,30,466
103,31,125
104,33,97
105,30,241
106,34,75
107,32,189
108,32,59
109,31,871
110,33,292
111,32,131
112,31,318
113,30,221
114,30,269
115,32,257
116,30,184
117,31,261
118,32,333
119,33,248
120,32,137
121,30,545
122,32,269
123,32,253
124,31,517
125,32,139
126,32,379
127,31,303
128,31,481
129,31,198
130,33,764
131,32,110
132,32,347
133,30,322
134,30,350
135,30,343
136,32,119
137,33,105
138,30,545
139,32,108
140,31,146
141,31,344
142,33,113
143,32,158
144,32,187
145,32,137
146,31,248
147,29,715
148,32,325
149,32,351
150,29,524
151,33,205
152,30,318
153,31,568
154,31,681
155,31,338
156,31,265
157,31,110
158,31,539
159,32,223
160,31,395
161,33,110
162,31,572
163,31,597
164,32,347
165,30,250
166,32,197
167,32,209
168,32,289
169,31,143
170,32,144
171,33,276
172,31,156
173,31,193
174,32,306
