id,mis,count
1,80,1114
2,80,1460
3,80,1179
4,81,591
5,80,1084
6,81,926
7,80,1434
8,80,1297
9,79,693
10,80,1152
11,80,1255
12,80,1190
13,80,1379
14,81,733
16,80,885
17,80,734
18,80,868
19,80,1266
20,80,1553
21,81,742
22,80,828
23,80,1060
24,81,860
25,80,1001
26,80,810
27,80,1119
28,80,933
29,80,1034
30,80,799
31,80,927
32,80,1037
33,79,742
34,81,888
35,80,1755
36,81,1206
37,80,799
38,81,1130
39,81,1384
40,80,692
41,80,1102
42,81,485
43,79,1193
44,80,973
45,80,966
46,80,1865
47,80,1590
48,80,1867
49,80,2016
50,81,1640
51,80,862
52,80,1169
53,80,1133
54,80,971
55,80,708
56,80,1075
57,80,1180
58,81,1047
59,80,1327
60,81,869
61,80,1635
62,81,442
63,81,1624
64,80,1243
65,80,1994
66,80,1188
67,80,1219
68,80,630
69,80,1012
70,80,944
71,80,1420
72,81,1110
73,81,1116
74,80,1343
75,80,1238
76,80,498
77,80,709
78,81,773
79,80,1020
80,80,1188
81,80,1677
82,80,1685
83,80,1050
84,80,1671
85,79,1293
86,80,1374
87,81,1382
88,80,1015
89,80,841
90,80,916
91,81,827
92,80,1139
93,80,1271
94,80,668
95,80,782
96,80,688
97,81,807
98,80,1531
99,81,1214
100,80,1591
101,79,1452
102,80,1465
103,80,717
104,80,1309
105,80,1380
106,79,941
107,80,1031
108,81,762
109,80,1042
110,80,2007
111,80,1373
112,80,1113
113,80,785
114,81,1027
115,81,962
116,79,1134
117,79,1209
118,80,2388
119,80,1217
120,81,721
121,80,944
122,79,1142
123,79,1444
124,81,1595
125,80,1200
126,81,1371
127,80,1503
128,80,986
129,80,1339
130,81,845
131,80,2189
132,79,1848
133,79,1686
134,80,1141
135,81,1005
136,79,1510
137,81,1229
138,80,981
139,80,945
140,80,898
141,80,993
142,80,1519
143,81,748
144,80,1364
145,81,456
146,80,1084
147,80,900
148,80,1721
149,80,728
150,80,712
151,80,815
152,80,1511
153,80,1486
154,80,898
155,81,1109
156,81,1181
157,80,1242
158,80,806
159,80,1157
160,80,1046
161,80,630
162,80,1594
163,80,887
164,80,1274
165,81,976
166,81,690
167,81,1176
168,80,1081
169,79,1106
170,80,900
171,80,860
172,79,2395
173,81,594
174,80,1092
175,80,1453
176,80,1500
177,80,942
178,81,824
179,80,1254
180,80,852
181,79,1153
182,80,910
183,81,828
184,81,1276
185,81,1404
186,81,928
187,79,663
188,79,1373
189,80,1794
190,81,1155
191,81,835
192,80,1254
193,81,921
194,81,1347
195,82,1779
196,80,344
197,80,1539
198,79,1435
199,80,897
200,81,868
201,81,1272
202,80,1494
203,80,1030
204,81,899
205,79,1074
206,80,981
207,81,765
208,80,1512
209,80,1500
210,79,1538
211,81,1184
212,80,955
213,80,1164
214,80,1656
215,80,1074
216,81,1192
217,81,1393
218,79,984
219,80,986
220,80,1563
221,80,1349
222,80,1168
223,80,1135
224,80,914
225,82,991
226,79,1268
227,79,871
228,81,1189
229,81,751
230,80,1759
231,79,1307
232,79,1712
233,80,1572
234,80,1128
235,80,931
236,80,1499
237,81,762
238,80,333
239,80,1177
240,81,706
241,80,842
242,80,1895
243,80,614
244,81,415
245,80,1021
246,81,1217
247,79,818
248,81,953
249,81,505
250,81,751
251,80,697
252,79,1929
253,81,1562
254,80,894
255,81,1080
256,80,906
257,80,1157
258,79,1026
259,80,1434
260,80,879
261,80,1636
262,80,960
263,80,1120
264,80,675
265,80,1030
266,80,1065
267,79,1766
268,80,1334
269,81,1010
270,80,653
271,80,1096
272,81,935
273,82,930
274,80,1095
275,79,1725
276,80,714
277,81,1237
278,81,1268
279,81,1415
280,80,1185
281,80,1084
282,81,578
283,79,1418
284,80,621
285,80,1276
286,80,1116
287,79,1896
288,79,1323
289,80,992
290,80,1108
291,80,829
292,81,1441
293,81,747
294,80,1267
295,80,1098
296,80,2034
297,80,987
298,80,826
299,81,1097
300,80,1673
301,80,1020
302,81,1568
303,80,750
304,80,1215
305,80,634
306,81,1037
307,79,816
308,81,910
309,80,1402
310,80,709
311,81,711
312,80,1224
313,80,1510
314,81,471
315,80,1227
316,81,1549
317,81,1210
318,80,972
319,80,758
320,80,898
321,80,1221
322,80,1112
323,80,905
324,80,1185
325,80,1142
326,80,965
327,80,1134
328,80,1112
329,80,1599
330,80,716
331,80,1361
332,80,1101
333,79,867
334,81,1121
335,80,384
336,80,1759
337,80,1212
338,80,892
339,79,1736
340,81,1063
341,80,981
342,80,1010
343,80,726
344,80,1225
345,80,933
346,81,1148
347,81,1263
348,80,1098
349,80,1186
350,80,1108
351,81,1101
352,80,1325
353,81,727
354,79,1071
355,80,961
356,81,868
357,80,812
358,80,1622
359,80,1204
360,81,967
361,81,1125
362,80,1168
363,80,1273
364,79,1357
365,80,856
366,81,1314
367,80,872
368,82,858
369,80,1385
370,81,994
371,81,1464
372,80,853
373,80,1680
374,79,1714
375,80,1385
376,79,308
377,80,965
378,81,986
379,81,696
380,79,724
381,81,1416
382,80,1008
383,80,637
384,80,887
385,81,1151
386,81,1275
387,80,1092
388,80,913
389,80,1284
390,81,463
391,80,1182
392,80,1429
393,80,1189
394,81,1256
395,80,1133
396,80,988
397,80,1714
398,80,1848
399,80,1075
400,80,1365
401,80,1265
402,81,869
403,81,1036
404,80,1358
405,80,1605
406,81,796
407,80,1142
408,81,514
409,80,1336
410,79,1362
411,80,1241
412,80,1073
413,81,1106
414,81,936
415,81,1285
416,80,1216
417,79,1070
418,80,1448
419,80,1603
420,81,730
421,80,668
422,80,1226
423,80,1443
424,80,1207
425,80,1753
426,80,621
427,81,1022
428,80,939
429,81,1739
430,80,1151
431,80,1171
432,81,837
433,80,621
434,79,1717
435,80,897
436,79,1005
437,79,1377
438,80,1101
439,81,1581
440,80,990
441,80,1172
442,80,1520
443,81,869
444,80,1388
445,82,1096
446,80,699
447,81,1129
448,80,1822
449,80,781
450,80,1120
451,81,673
452,80,1041
453,81,1203
454,80,999
455,80,1112
456,80,1218
457,81,901
458,81,991
459,81,1077
460,81,893
461,80,1512
462,80,644
463,80,1308
464,82,880
465,81,864
466,81,969
467,80,1163
468,81,708
469,81,1584
470,80,1169
471,81,779
472,80,1250
473,79,1158
474,80,839
475,80,886
476,80,1473
477,80,1325
478,80,1529
479,80,1322
480,80,777
481,81,959
482,80,1260
483,80,889
484,79,1511
485,80,1206
486,81,1486
487,80,1052
488,80,907
489,81,1040
490,80,530
491,80,1477
492,81,1034
493,79,661
494,80,1240
495,80,789
496,81,702
497,81,1159
498,80,799
499,81,464
500,80,963
501,79,1869
502,80,1318
503,80,1276
504,80,929
505,81,602
506,80,746
507,79,717
508,81,1749
509,80,615
510,80,1212
511,81,1131
512,80,1138
513,80,1113
514,80,1548
515,80,1493
516,80,1340
517,80,906
518,80,687
519,80,1275
520,81,790
521,80,862
522,79,722
523,80,1140
524,81,979
525,81,666
526,80,1623
527,81,684
528,80,1335
529,80,2085
530,80,913
531,80,1369
532,80,521
533,80,886
534,80,1475
535,80,1433
536,79,1599
537,81,907
538,81,1447
539,80,1422
540,81,1093
541,81,975
542,80,1080
543,79,1499
544,80,1360
545,80,561
546,80,1290
547,80,1381
548,80,1325
549,80,1084
550,81,672
551,80,1005
552,79,1539
553,80,1605
554,80,1570
555,79,1605
556,79,1271
557,80,1027
558,79,766
559,80,964
560,80,1382
561,81,743
562,80,937
563,80,779
564,80,1497
565,80,1291
566,81,798
567,81,1505
568,80,1271
569,80,1226
570,80,1280
571,80,1377
572,79,1363
573,79,1311
574,80,1106
575,80,862
576,81,1217
577,80,771
578,80,719
579,80,832
580,79,1120
581,79,1293
582,80,885
583,80,1322
584,79,1413
585,80,1256
586,81,984
587,81,1361
588,80,1529
589,81,746
590,80,700
591,80,1388
592,80,1383
593,80,1390
594,80,776
595,81,1683
596,80,845
597,80,917
598,81,904
599,80,1779
600,80,1094
601,80,859
602,81,1393
603,82,695
604,80,1081
605,80,1287
606,80,1076
607,80,618
608,80,1060
609,80,1072
610,80,1218
611,80,1236
612,81,977
613,81,1082
614,79,1191
615,81,765
616,80,1281
617,81,1119
618,79,1055
619,79,1169
620,80,1256
621,80,1145
622,81,711
623,80,1405
624,80,871
625,81,939
626,80,1004
627,81,890
628,80,1459
629,80,723
630,81,999
631,80,1179
632,80,1176
633,80,1270
634,80,1077
635,81,661
636,79,368
637,79,1490
638,80,978
639,80,771
640,80,1267
641,81,892
642,79,1498
643,80,1057
644,79,1368
645,79,905
646,81,580
647,80,1161
648,80,1380
649,80,1099
650,81,913
651,79,1564
652,80,670
653,80,1176
654,79,1300
655,80,472
656,80,1431
657,80,892
658,80,875
659,80,1115
660,80,1154
661,80,1020
662,81,937
663,80,801
664,81,1138
665,81,966
666,81,1048
667,80,1025
668,80,918
669,80,489
670,80,1180
671,80,1039
672,80,1444
673,80,1302
674,79,1221
675,80,1471
676,80,890
677,80,1650
678,79,1173
679,80,1175
680,80,1432
681,81,1636
682,80,1135
683,80,897
684,81,1168
685,80,771
686,80,963
687,80,1397
688,81,843
689,80,1021
690,79,976
691,80,1584
692,80,1219
693,81,590
694,80,1316
695,80,1171
696,80,872
697,81,703
698,80,1196
699,80,1144
700,81,913
701,80,1379
702,80,1266
703,80,1515
704,80,1521
705,81,1019
706,82,979
707,81,1229
708,81,694
709,80,1225
710,81,1218
711,79,1125
712,80,722
713,80,2025
714,80,1292
715,81,1253
716,80,1422
717,81,1337
718,79,1606
719,80,1018
720,80,567
721,81,1148
722,80,1184
723,80,1203
724,80,1301
725,80,1655
726,80,1201
727,80,1334
728,80,1052
729,80,1741
730,80,879
731,80,1520
732,81,686
733,80,1298
734,80,1138
735,81,1349
736,80,1483
737,80,880
738,80,1133
739,80,2069
740,80,843
741,79,563
742,80,1915
743,82,607
744,80,936
745,81,972
746,80,971
747,80,1436
748,80,938
749,81,362
750,80,1248
751,80,1032
752,80,672
753,81,1132
754,80,1085
755,81,717
756,80,731
757,80,947
758,80,1066
759,79,983
760,80,1047
761,80,936
762,80,1135
763,80,1138
764,80,900
765,80,983
766,80,1062
767,81,1611
768,79,1381
769,80,955
770,80,794
771,80,1949
772,80,1696
773,80,1175
774,79,936
775,81,1493
776,81,892
777,80,812
778,80,662
779,80,713
780,79,1086
781,80,918
782,81,1069
783,81,1329
784,80,1036
785,80,1070
786,80,1005
787,81,1276
788,81,1424
789,79,1012
790,80,836
791,81,998
792,81,752
793,80,1292
794,80,1310
795,80,1021
796,80,420
797,80,842
798,80,1328
799,80,1090
800,80,1018
801,81,1345
802,80,678
803,81,995
804,80,1420
805,80,1195
806,81,1128
807,80,1249
808,80,713
809,81,808
810,80,834
811,80,968
812,80,1199
813,80,935
814,79,835
815,81,791
816,81,1042
817,80,1598
818,81,1201
819,80,3250
820,80,1435
821,80,1314
822,80,438
823,81,799
824,80,1010
825,80,697
826,81,1368
827,80,1439
828,80,743
829,79,1219
830,79,773
831,82,927
832,79,1183
833,80,923
834,80,1023
835,80,1234
836,79,791
837,80,1743
838,80,530
839,80,1103
840,80,924
841,80,1030
842,80,780
843,80,1074
844,81,1072
845,80,1585
846,81,953
847,80,1303
848,80,731
849,80,1235
850,80,1133
851,80,894
852,79,1456
853,81,967
854,81,1122
855,80,878
856,80,1315
857,80,1099
858,80,955
859,80,1419
860,81,1160
861,80,902
862,80,538
863,80,910
864,81,1354
865,80,1190
866,80,1385
867,81,1496
868,80,685
869,81,820
870,80,1734
871,81,1504
872,80,1018
873,80,1055
874,81,1220
875,80,1670
876,80,1412
877,80,1112
878,80,957
879,80,1307
880,80,1988
881,80,1357
882,79,766
883,80,1114
884,80,983
885,81,1267
886,79,1216
887,80,1364
888,80,887
889,80,666
890,80,586
891,79,880
892,80,1199
893,79,1572
894,80,1501
895,79,1986
896,80,1265
897,80,1180
898,80,1503
899,80,976
900,80,1122
901,80,1004
902,80,1429
903,80,578
904,80,1080
905,80,764
906,80,827
907,80,2039
908,81,572
909,80,1580
910,80,1587
911,81,1194
912,81,1438
913,80,1039
914,81,1112
915,80,696
916,81,879
917,80,671
918,80,881
919,80,1020
920,80,1734
921,80,1395
922,80,1092
923,80,1230
924,80,2090
925,80,743
926,80,737
927,79,1315
928,80,538
929,80,1060
930,80,950
931,80,1758
932,81,638
933,80,1569
934,79,2096
935,81,1483
936,81,1405
937,80,1277
938,80,623
939,81,1319
940,81,844
941,80,866
942,80,870
