id,mis,count
1,24,135
2,25,47
3,25,117
4,25,81
5,25,25
6,25,54
7,25,73
8,25,39
9,24,43
10,24,87
11,25,126
12,25,157
13,25,243
14,25,37
15,24,99
16,25,118
17,24,67
18,25,155
19,25,201
20,25,100
21,25,67
22,25,283
23,24,82
24,24,79
25,25,88
26,25,48
27,25,213
28,25,128
29,25,104
30,25,45
31,25,67
32,24,153
33,25,63
34,25,93
35,24,305
36,25,184
37,25,285
38,25,288
39,25,56
40,25,94
41,23,179
42,24,107
43,25,111
44,25,197
45,25,9
46,25,69
47,25,24
48,25,146
49,24,68
50,25,130
51,24,69
52,25,175
53,25,89
54,25,97
55,25,37
56,25,50
57,25,76
58,25,38
59,25,220
60,25,44
61,25,21
62,25,17
63,25,26
64,25,153
65,25,46
66,25,75
67,25,191
68,24,79
69,25,14
70,24,99
71,24,110
72,25,37
73,25,101
74,25,79
75,24,51
76,25,126
77,25,16
78,25,25
79,25,231
80,25,52
81,25,60
82,25,102
83,25,103
84,24,59
85,25,107
86,25,142
87,25,39
88,25,30
89,25,113
90,25,55
91,25,189
92,25,334
93,24,139
94,25,60
95,25,61
96,25,41
97,25,37
98,25,42
99,25,68
100,25,31
101,25,46
102,25,53
103,25,61
104,25,111
105,25,22
106,24,245
107,25,172
108,25,127
109,25,101
110,25,96
111,25,101
112,25,13
113,25,109
114,25,51
115,25,174
116,25,99
117,25,46
118,24,163
119,23,414
120,25,91
121,25,46
122,25,73
123,25,96
124,25,124
125,25,32
126,24,49
127,25,63
128,24,94
129,25,108
130,25,67
131,25,111
132,25,62
133,25,100
134,25,39
135,25,169
136,25,170
137,24,226
138,24,97
139,25,52
140,25,31
141,25,51
142,25,56
143,25,51
144,25,69
145,25,73
146,25,69
147,25,42
148,25,38
149,25,60
150,25,99
151,24,203
152,24,56
153,24,79
154,25,52
155,25,140
156,25,78
157,25,56
158,25,38
159,24,53
160,25,63
161,25,38
162,25,97
163,25,136
164,25,48
165,24,52
166,24,117
167,24,95
168,24,54
169,25,58
170,24,230
171,25,52
172,25,146
173,25,359
174,25,164
175,25,251
176,25,145
177,24,59
178,25,45
179,25,58
180,24,161
181,25,32
182,24,69
183,24,31
184,24,50
185,25,154
186,24,133
187,25,66
188,25,52
189,24,120
190,25,100
191,25,34
192,24,124
193,24,366
194,25,23
195,24,98
