id,mis,count
1,100,19122
2,97,16024
3,98,15636
4,99,11643
5,98,30136
6,99,12577
7,98,16000
8,99,14626
9,98,16207
10,98,24164
11,98,22467
12,97,17746
13,99,12584
14,98,15978
15,99,13497
16,98,17851
17,99,15841
18,98,33876
19,98,15346
20,99,22260
21,98,25277
22,98,16240
23,98,19308
24,98,14674
25,98,21584
26,98,19820
27,97,32271
28,97,15628
29,99,18557
30,98,12987
31,98,21205
32,98,15637
33,98,21119
34,98,18199
35,99,16098
36,98,15334
37,97,20393
38,98,13517
39,98,18406
40,98,19651
41,97,25820
42,98,22865
43,98,20995
44,98,12848
45,98,11166
46,98,10992
47,99,10382
48,99,17644
49,98,16269
50,98,10030
51,98,32347
52,98,14167
53,98,14069
54,99,12561
55,98,25842
56,99,17898
57,99,12567
58,99,12231
59,98,22205
60,98,16557
61,99,6812
62,98,21996
63,99,17992
64,98,14944
65,98,18576
66,99,12602
67,98,19058
68,98,28012
69,99,16117
70,98,13414
71,98,23675
72,98,30353
73,97,19528
74,98,18199
75,98,16059
76,98,21761
77,99,12215
78,98,17008
79,98,22872
80,98,15213
81,98,14591
82,98,21328
83,97,18449
84,98,29977
85,99,31840
86,98,14678
87,99,13604
88,98,26597
89,98,15006
90,98,19154
91,97,21359
92,98,16942
93,97,26946
94,98,16755
95,98,13522
96,98,28878
97,99,15348
98,99,22957
99,98,14062
100,98,16117
101,98,19146
102,99,17819
103,99,19381
104,98,17625
105,98,14740
106,98,13476
107,98,22552
108,97,15322
109,98,18229
110,98,20236
111,98,21794
112,99,13639
113,98,21586
114,98,17990
115,97,15381
116,98,14449
117,98,16643
118,99,9447
119,99,28661
120,99,23906
121,99,15285
122,97,17375
123,98,15324
124,99,19650
125,98,16193
126,99,11768
127,99,22619
128,98,19105
129,98,21281
130,99,13309
131,98,23616
132,99,13018
133,98,18798
134,99,9830
135,98,14482
136,98,15568
137,98,18061
138,98,12223
139,98,11782
140,97,16315
141,98,21705
142,98,37645
143,99,15065
144,97,19586
145,98,24520
146,98,12471
147,99,20274
148,98,14555
149,98,20156
150,97,25866
151,98,12983
152,99,11792
153,98,16934
154,98,13165
155,98,18826
156,99,17771
157,98,23828
158,98,21100
159,98,24923
160,98,20577
161,98,22816
162,98,19896
163,99,14830
164,97,29055
165,98,14466
166,98,12166
167,98,22499
168,98,17794
169,99,16155
170,98,17749
171,99,13853
172,98,16023
173,98,15484
174,98,34193
175,98,16164
176,98,28370
177,98,15154
178,98,18749
179,98,28360
180,98,17799
181,98,18406
182,99,11285
183,99,23311
184,99,19798
185,98,24157
186,99,14413
187,98,16292
188,98,10699
189,99,13704
190,99,14222
191,98,10351
192,98,15547
193,97,21325
194,97,15807
195,98,20612
196,99,10142
197,99,13837
198,98,35239
199,98,11481
200,99,13785
201,98,18903
202,99,23811
203,99,22636
204,98,15985
205,99,9364
206,99,16146
207,98,12233
208,100,10449
209,98,22320
210,98,15691
211,99,21156
212,98,19687
213,98,18537
214,98,14401
215,98,19736
216,98,25071
217,98,19525
218,99,19876
219,98,19846
220,97,15273
221,98,22449
222,99,15801
223,98,17658
224,98,16902
225,98,23716
226,98,19489
227,98,14367
228,98,19364
229,99,15108
230,98,16404
231,100,10506
232,98,18116
233,97,22720
234,98,14990
235,98,24058
236,98,19333
237,97,21902
238,98,15459
239,98,21824
240,97,20547
241,98,16073
242,98,17074
243,98,12779
244,98,11938
245,98,13380
246,98,15356
247,98,23701
248,99,8871
249,99,15513
250,98,11597
251,98,18705
252,99,20567
253,98,11811
254,98,15248
255,97,19604
256,98,18919
257,98,16012
258,98,15380
259,98,23387
260,98,16669
261,100,18182
262,98,21707
263,99,10727
264,98,24287
265,99,14676
266,99,15725
267,98,22053
268,98,18844
269,98,27201
270,97,23004
271,99,12550
272,98,28407
273,98,17075
274,98,23505
275,99,14926
276,98,12671
277,98,18928
278,99,17502
279,100,11057
280,98,18186
281,97,18058
282,100,10175
283,98,16554
284,98,13514
285,98,23971
286,99,15760
287,98,17078
288,98,22016
289,99,13337
290,98,21803
291,98,21408
292,98,35950
293,98,15627
294,98,25681
295,98,15596
296,99,17832
297,98,25109
298,99,14799
299,98,15390
300,97,21575
301,98,24530
302,99,12080
303,99,15339
304,98,20951
305,98,23207
306,98,14770
307,98,20519
308,97,20373
309,98,14387
310,98,10474
311,99,20798
312,99,16853
313,98,20806
314,98,17330
315,99,14164
316,98,15463
317,97,17511
318,99,14167
319,98,21566
320,98,21392
321,98,34012
322,98,19077
323,98,15666
324,99,16478
325,98,20724
326,98,23922
327,98,20872
328,98,18298
329,98,33004
330,98,20560
331,99,12423
332,98,17138
333,98,14731
334,97,25442
335,99,15582
336,98,14561
337,98,21545
338,98,16918
339,98,10107
340,98,22725
341,98,16817
342,98,30159
343,98,20085
344,97,17664
345,100,15482
346,99,20530
347,98,17442
348,98,23688
349,98,20654
350,98,15863
351,97,43541
352,98,17006
353,97,16322
354,97,20320
355,98,9194
356,98,22958
357,97,30387
358,98,20697
359,98,21425
360,98,20647
361,98,19819
362,98,24773
363,98,17307
364,99,14226
365,97,22150
366,98,21763
367,97,14595
368,99,7791
369,98,16473
370,98,14742
371,98,23101
372,99,14663
373,98,16713
374,98,29255
375,99,15134
376,97,25964
377,99,12664
378,99,11383
379,98,18643
380,98,11846
381,98,12941
382,100,14130
383,98,22868
384,99,11290
385,99,13263
386,98,17376
387,97,24992
388,97,23385
389,98,21423
390,98,12575
391,98,14560
392,99,14602
393,99,17264
394,99,11872
395,99,17729
396,98,33292
397,98,16865
398,98,12691
399,98,13943
400,98,13683
401,98,16334
402,99,12121
403,98,15503
404,99,19178
405,99,13171
406,98,15655
407,97,21069
408,98,12851
409,98,21916
410,99,18643
411,99,9061
412,98,19885
413,98,19335
414,97,31913
415,99,20799
416,98,29325
417,98,20690
418,99,8031
419,98,12463
420,98,15891
421,98,24602
422,98,16007
423,99,16463
424,98,15509
425,98,18587
426,98,12078
427,98,23380
428,99,15931
429,99,17891
430,98,24300
431,97,23813
432,98,17001
433,98,17596
434,98,19573
435,99,10513
436,97,24079
437,99,20858
438,98,22511
439,98,13530
440,98,21271
441,99,10521
442,98,18799
443,98,12507
444,98,14892
445,97,27450
446,98,17835
447,98,11969
448,98,21026
449,99,16571
450,98,23112
451,98,20438
452,98,17142
453,99,17863
454,99,19982
455,99,15638
456,98,13877
457,97,32809
458,97,17001
459,98,22882
460,99,16533
461,98,17343
462,98,19673
463,98,11465
464,98,16314
465,98,17386
466,98,17656
467,98,17845
468,98,13311
469,99,10986
470,98,10637
471,97,39926
472,98,14906
473,98,19962
474,98,25051
475,98,16603
476,98,30552
477,98,24406
478,99,14447
479,98,16735
480,98,25214
481,99,23199
482,98,14578
483,98,12087
484,98,24254
485,97,41987
486,97,26482
487,98,14273
488,99,18570
489,98,10858
490,98,19656
491,97,22423
492,98,16131
493,99,16977
494,99,14567
495,97,14173
496,99,7059
497,98,18767
498,100,19859
499,99,17419
500,97,31294
501,97,13643
502,97,38462
503,98,18522
504,99,22159
505,98,23713
506,99,12911
507,97,17486
508,98,16174
509,98,23861
510,98,16835
511,97,40709
512,98,24957
513,99,11489
514,98,17821
515,98,15049
516,97,19500
517,98,26020
518,97,16647
519,99,17728
520,98,17474
521,98,12199
522,99,23924
523,97,21743
524,98,18437
525,98,15385
526,97,29199
527,99,15100
528,99,14284
529,98,19317
530,98,15492
531,97,18034
532,98,11423
533,100,5582
534,98,13490
535,98,18278
536,99,15461
537,98,30618
538,98,15661
539,98,14989
540,98,13232
541,98,9815
542,98,21248
543,97,20724
544,98,37068
545,100,18471
546,98,22663
547,98,14879
548,99,11217
549,98,7439
550,97,9499
551,98,21199
552,97,33633
553,98,18835
554,98,17210
555,97,23600
556,98,28134
557,98,14750
558,98,17894
559,98,19151
560,98,18072
561,98,14070
562,98,16429
563,98,19679
564,98,9632
565,99,16156
566,97,18033
567,98,29070
568,98,18742
569,99,12681
570,99,11472
571,97,15497
572,99,13455
573,98,17151
574,98,26744
575,99,16327
576,98,19570
577,99,13301
578,97,46801
579,99,16325
580,98,17954
581,99,17952
582,99,24563
583,99,17926
584,98,14754
585,98,17591
586,99,8730
587,98,17198
588,98,16064
589,98,17144
590,98,15270
591,99,11615
592,98,15686
593,99,16096
594,99,11102
595,99,21336
596,98,24493
597,99,20521
598,98,11763
599,98,19395
600,97,24511
601,98,19079
602,97,28942
603,97,33111
604,99,13044
605,98,14987
606,98,19635
607,98,17106
608,98,16780
609,98,25070
610,98,14719
611,98,21366
612,97,26325
613,99,9590
614,98,21042
615,98,22461
616,99,15917
617,98,29794
618,98,18462
619,97,28831
620,97,31257
621,98,17780
622,98,17205
