id,mis,count
1,51,6
2,51,14
3,52,3
4,50,21
5,56,5
6,52,15
7,55,4
8,53,3
9,52,14
10,55,2
11,53,16
12,52,8
13,51,8
14,50,7
15,50,44
16,56,2
17,58,1
18,55,1
19,52,5
20,54,5
21,55,1
22,53,2
23,51,4
24,53,4
25,53,5
26,53,2
27,53,5
28,52,14
29,54,3
30,53,15
31,53,4
32,56,1
33,52,15
34,51,20
35,53,2
36,49,19
37,54,8
38,56,7
39,55,3
40,54,3
41,55,2
42,52,24
43,51,4
44,55,2
45,48,40
46,56,1
47,51,2
48,55,2
49,56,2
50,53,4
51,52,24
52,52,1
53,51,6
54,49,23
55,54,2
56,51,1
57,51,11
58,54,5
59,52,7
60,52,47
61,57,1
62,52,16
63,51,3
64,47,64
65,55,1
66,54,1
67,54,5
68,57,4
69,54,2
70,57,1
71,52,1
72,52,2
73,55,1
74,59,1
75,56,1
76,52,3
77,55,36
78,51,6
79,53,16
80,54,2
81,51,23
82,51,15
83,49,27
84,53,4
85,53,20
86,53,4
87,49,53
88,52,11
89,51,8
90,53,8
91,53,3
92,48,90
93,53,7
94,50,10
95,50,109
96,55,2
97,59,1
98,52,5
99,53,2
100,50,8
101,53,5
102,53,11
103,52,7
104,53,4
105,51,23
106,59,1
107,47,78
108,53,1
109,52,16
110,53,2
111,56,1
112,53,3
113,56,1
114,53,2
115,56,1
116,52,8
117,53,2
118,52,2
119,51,5
120,51,11
121,54,6
122,54,3
123,52,4
124,54,11
125,56,1
126,54,4
127,52,4
128,53,3
129,53,1
130,53,5
131,56,2
132,53,6
133,50,20
134,52,13
135,50,24
136,52,3
137,52,8
138,54,2
139,54,8
140,56,1
141,58,1
142,53,9
143,53,2
144,50,20
145,52,8
146,50,25
147,53,3
148,52,10
149,53,12
150,55,2
151,57,1
152,53,4
153,50,12
154,56,1
155,56,2
156,54,4
157,53,13
158,58,1
159,53,5
160,54,3
161,57,1
162,51,13
163,52,16
164,51,7
165,52,3
166,53,13
167,52,7
168,54,10
169,57,1
170,51,116
171,52,9
172,52,13
173,58,1
174,51,14
175,53,6
176,56,3
177,54,3
178,50,20
179,54,2
180,55,1
181,53,3
182,53,7
183,52,11
184,49,49
185,52,9
186,54,2
187,51,8
188,52,11
189,51,5
190,58,1
191,56,6
192,49,45
