id,mis,count
1,69,1265
2,71,646
3,73,98
4,70,351
5,72,323
6,68,1520
7,71,471
8,74,226
9,73,122
10,71,310
11,74,43
12,67,5871
13,71,392
14,71,1006
15,68,1480
16,69,1430
17,70,827
18,72,487
19,68,3058
20,70,788
21,73,33
22,71,205
23,71,1261
24,69,1407
25,70,1815
26,71,302
27,69,678
28,68,838
29,69,836
30,69,1269
31,71,393
32,70,1715
33,69,1250
34,70,595
35,75,118
36,69,601
37,73,78
38,75,69
39,70,511
40,70,1450
41,68,2459
42,69,1390
43,69,786
44,73,87
45,69,1194
46,72,242
47,68,2438
48,70,390
49,69,1733
50,70,897
51,68,1448
52,69,1751
53,70,295
54,65,2810
55,72,256
56,71,427
57,70,480
58,73,78
59,67,6099
60,72,443
61,72,670
62,74,38
63,69,1213
64,72,417
65,71,157
66,69,293
67,73,76
68,71,258
69,70,423
70,72,446
71,72,204
72,71,404
73,73,60
74,73,114
75,75,37
76,69,731
77,72,99
78,72,75
79,71,960
80,70,1989
81,70,1141
82,70,850
83,66,4845
84,73,190
85,67,2642
86,74,31
87,71,41
88,71,288
89,72,175
90,71,623
91,72,95
92,67,3253
93,71,982
94,71,472
95,71,241
96,71,171
97,70,552
98,70,3476
99,70,592
100,71,632
101,73,194
102,70,578
103,73,65
104,73,31
105,68,2236
106,69,876
107,66,4147
108,72,322
109,70,345
110,72,287
111,74,51
112,72,287
113,74,84
114,72,473
115,70,664
116,72,169
117,71,594
118,70,406
119,71,462
120,70,516
121,67,1563
122,69,341
123,75,145
124,72,137
125,72,123
126,71,338
127,72,282
128,71,482
129,69,1237
130,74,89
131,72,54
132,72,163
133,73,78
134,68,1247
135,71,279
136,71,72
137,72,141
138,77,26
139,67,992
140,74,55
141,69,1048
142,71,567
143,74,31
144,69,586
145,72,507
146,70,1316
147,70,1039
148,70,330
149,72,224
150,74,14
151,69,1781
152,72,309
153,68,8540
154,70,857
155,70,545
156,70,740
157,72,248
158,72,122
159,71,904
160,75,45
161,70,1353
162,69,1677
163,75,51
164,73,232
165,71,546
166,70,991
167,68,4050
168,70,674
169,73,43
170,70,963
171,72,92
172,71,564
173,71,408
174,70,752
175,74,76
176,70,2093
177,74,28
178,70,823
179,72,238
180,71,233
181,70,905
182,74,74
183,70,2329
184,69,1045
185,71,225
186,69,700
187,72,284
188,70,439
189,77,4
190,73,196
191,74,45
192,71,604
193,70,355
194,68,830
195,74,30
196,72,207
197,70,312
198,76,41
199,77,94
200,72,208
201,72,324
202,71,180
203,70,281
204,71,92
205,70,850
206,74,43
207,72,198
208,77,18
209,69,1227
210,72,40
211,72,289
212,71,110
213,74,277
214,73,77
215,68,2325
216,75,19
217,69,820
218,71,661
219,72,419
220,75,22
221,73,61
222,73,109
223,71,390
224,68,732
225,73,117
226,68,1021
227,70,130
228,73,123
229,68,1820
230,73,68
231,69,1374
232,71,278
233,73,44
234,72,245
235,74,58
236,72,89
237,69,667
238,69,788
239,73,119
240,69,828
241,76,28
242,69,1269
243,71,351
244,70,1053
245,76,30
246,71,589
247,72,142
248,71,83
249,73,62
250,71,172
251,69,483
252,67,2753
253,68,704
254,68,1531
255,73,137
256,72,94
257,69,831
258,74,122
259,70,307
260,72,115
261,68,1656
262,70,695
263,72,131
264,70,325
265,72,130
266,72,106
267,71,303
268,71,403
269,69,970
270,68,969
271,75,22
272,69,970
273,74,61
274,71,66
275,71,240
276,72,230
277,72,80
278,72,366
279,68,2290
280,74,337
281,71,293
282,70,493
283,73,508
284,73,54
285,73,290
286,73,43
287,70,618
288,74,68
289,72,316
290,71,469
291,73,77
292,76,108
293,72,319
294,72,249
295,69,682
296,68,3003
297,69,3183
298,67,1152
299,72,203
300,71,143
301,70,843
302,75,20
303,69,683
304,68,3026
305,69,915
306,72,105
307,72,190
308,69,542
309,71,314
310,68,925
311,70,1907
312,73,110
313,68,763
314,71,281
315,68,1772
316,69,1813
317,72,152
318,71,447
319,74,60
320,72,181
321,71,748
322,70,1379
323,67,3256
324,72,656
325,70,801
326,73,120
327,73,678
328,79,8
329,72,151
330,73,129
331,72,28
332,71,247
333,68,1624
334,72,82
335,74,215
336,70,186
337,71,1734
338,75,56
339,69,640
340,72,293
341,71,267
342,76,30
343,72,128
344,72,219
345,68,3566
346,69,965
347,71,231
348,73,217
349,75,36
350,69,1029
351,72,80
352,69,369
353,72,383
354,72,95
355,68,2525
356,72,51
357,76,20
358,68,2295
359,73,108
360,69,821
361,74,61
362,69,585
363,68,2416
364,71,319
365,71,198
366,71,424
367,67,1761
368,72,196
369,70,276
370,69,1603
371,72,1762
372,75,35
373,71,470
374,76,21
375,71,103
376,72,87
377,73,105
378,71,240
379,68,943
380,70,367
381,70,212
382,71,214
383,69,2782
384,71,31
385,70,422
386,75,81
387,70,561
388,70,765
389,72,418
390,67,4025
391,69,3639
392,71,497
393,73,59
394,74,44
395,73,259
396,74,36
397,69,2314
398,73,67
399,70,878
400,72,61
401,71,1389
402,71,361
403,69,1386
404,70,842
405,71,182
406,69,1244
407,71,123
408,70,1738
409,70,803
410,73,104
411,72,254
412,70,496
413,69,1384
414,72,364
415,72,152
416,69,361
417,70,415
418,70,220
419,71,174
420,69,2167
421,72,328
422,71,127
423,73,62
424,72,478
425,66,6273
426,73,40
427,69,1130
428,71,153
429,73,31
430,67,4058
431,69,335
432,70,870
433,67,7359
434,69,2523
435,72,244
436,70,838
437,68,909
438,71,324
439,66,4814
440,72,322
441,72,448
442,71,372
443,71,494
444,71,180
445,74,114
446,71,357
447,70,885
448,71,682
449,68,2755
450,74,61
451,68,3254
452,70,573
453,75,26
454,71,389
455,71,859
456,69,1539
457,70,340
458,67,2531
459,73,374
460,70,118
461,74,6
462,70,1108
463,71,234
464,68,2668
465,74,45
466,70,366
467,69,5520
468,71,648
469,68,1340
470,67,6521
471,74,47
472,70,576
473,69,172
474,71,272
475,67,4030
476,71,282
477,72,104
478,73,101
479,71,831
480,75,29
481,71,387
482,70,682
483,72,187
484,72,411
485,71,399
486,71,388
487,70,322
488,71,540
489,69,2507
490,71,1482
491,72,96
492,68,836
493,72,36
494,74,47
495,71,447
496,71,227
497,70,483
498,72,191
499,69,1209
500,75,51
501,70,427
502,70,3093
503,74,14
504,74,30
505,71,133
506,72,93
507,73,71
508,69,2260
509,71,248
510,73,193
511,71,195
512,72,93
513,73,187
514,71,164
515,72,100
516,72,133
517,71,350
518,71,1028
519,68,1085
520,71,348
521,73,159
522,72,104
523,70,347
524,68,1006
525,71,79
526,69,1119
527,79,6
528,70,1113
529,71,135
530,68,586
531,69,1727
532,69,1400
533,72,160
534,70,897
535,67,5690
536,75,117
537,68,956
538,71,100
539,71,827
540,72,508
541,73,169
542,68,1908
543,69,1901
544,69,201
545,67,6754
546,67,5851
547,65,6159
548,71,57
549,71,168
550,70,1013
551,68,1210
552,72,204
553,68,671
554,70,176
555,70,3424
556,73,130
557,72,42
558,71,267
559,70,469
560,71,274
561,73,303
562,72,332
563,72,139
564,74,214
565,72,451
566,72,219
567,73,130
568,72,130
569,70,933
570,72,149
571,71,446
572,71,308
573,70,669
574,70,490
575,69,1940
576,69,628
577,72,131
578,68,1024
579,69,1561
580,71,277
581,73,41
582,72,81
583,74,69
584,73,172
585,70,371
586,72,443
587,66,5579
588,72,283
589,68,2086
590,67,5651
591,70,1977
592,70,793
593,71,545
594,69,620
595,70,236
596,69,1309
597,69,1976
598,71,118
599,71,506
600,70,1313
601,73,104
602,68,1076
603,73,152
604,73,276
605,68,2256
606,75,56
607,71,134
608,75,45
609,73,122
610,73,140
611,71,792
612,70,297
613,69,600
614,67,5213
615,72,142
616,71,104
617,70,577
618,69,1346
619,69,1336
620,69,416
621,72,862
622,71,57
623,70,245
624,72,684
625,67,2316
626,73,132
627,77,26
628,70,1608
629,73,299
630,73,181
631,70,1121
632,69,580
633,72,292
634,76,68
635,72,137
636,71,173
637,68,840
638,72,143
639,72,89
640,71,911
641,73,124
642,70,471
643,72,742
644,70,461
645,67,6227
646,72,130
647,71,480
648,71,335
649,72,124
650,72,92
651,71,412
652,71,611
653,67,3263
654,70,133
655,69,2187
656,68,898
657,69,543
658,66,10528
659,71,243
660,76,133
661,70,732
662,66,3308
663,71,151
664,75,23
665,72,19
666,71,882
667,66,5875
668,72,254
669,68,1400
670,72,488
671,70,271
672,66,2601
673,69,750
674,68,1707
675,68,1230
676,77,12
677,71,975
678,72,46
679,69,564
680,71,22
681,72,327
682,74,19
683,71,686
684,71,278
685,72,65
686,70,566
687,74,41
688,72,274
689,73,150
690,66,2891
691,72,88
692,67,3936
693,71,631
694,71,154
695,72,495
696,72,121
697,66,5445
698,70,367
699,70,3123
700,69,417
701,68,1218
702,70,797
703,72,476
704,71,272
705,71,473
706,67,3779
707,73,135
708,73,213
709,71,347
710,71,271
711,64,6267
712,75,29
713,72,113
714,70,412
715,70,900
716,73,81
717,75,35
718,74,82
719,70,656
720,71,382
721,71,247
722,71,218
723,69,849
724,70,950
725,71,318
726,73,141
727,68,2645
728,67,6175
729,70,2358
730,70,687
731,68,2377
732,69,2735
733,74,145
734,71,786
735,68,3111
736,72,133
737,74,193
738,70,1416
739,71,866
740,72,340
741,76,6
742,72,107
743,71,231
744,69,1302
745,72,100
746,70,367
747,70,591
748,68,3730
749,71,221
750,71,125
751,72,131
752,71,740
753,70,923
754,71,436
755,72,111
756,75,49
757,73,182
758,69,1232
759,71,261
760,70,661
761,69,1065
762,73,70
763,68,1197
764,69,1358
765,68,1519
766,68,674
767,73,145
768,69,718
769,71,545
770,71,459
771,75,48
772,73,213
773,70,613
774,71,979
775,70,805
776,71,985
777,67,1846
778,73,145
779,70,1252
780,70,888
781,71,242
782,69,1000
783,69,1399
784,71,609
785,69,571
786,70,684
787,72,172
788,70,373
789,72,77
790,72,161
791,70,652
792,70,1422
793,72,129
794,69,1389
795,73,47
796,69,1307
797,72,151
798,70,158
799,74,76
800,73,104
801,71,458
802,74,102
803,71,391
804,70,1371
805,74,7
806,70,793
807,73,643
808,68,824
809,71,236
810,67,2205
811,74,13
812,73,145
813,71,103
814,78,34
815,72,73
816,71,552
817,70,287
818,72,141
819,70,139
820,75,87
821,74,110
822,67,2558
823,73,241
824,71,469
825,70,844
826,70,1315
827,69,858
828,70,573
829,71,186
830,72,337
831,68,409
832,72,782
833,69,924
834,70,338
835,70,736
836,73,829
837,69,1236
838,70,311
839,68,4753
840,67,2636
841,69,1533
842,72,181
843,69,756
844,67,4129
845,75,9
846,73,59
847,68,919
848,68,2938
849,70,692
850,70,433
851,73,95
852,72,136
853,71,321
854,69,508
855,69,785
856,68,2566
857,70,267
858,71,148
859,71,510
860,71,752
861,70,490
862,66,7012
863,68,1345
864,69,1284
865,69,954
866,73,64
867,70,559
868,77,58
869,69,159
870,70,378
871,73,167
872,71,735
873,71,946
874,71,221
875,74,174
876,70,553
877,71,133
878,68,1528
879,74,86
880,73,135
881,69,1128
882,72,79
883,73,65
884,70,371
885,71,504
886,74,135
887,70,971
888,71,271
889,70,650
890,74,193
891,72,399
892,73,118
893,71,105
894,70,389
895,69,1775
896,68,4139
897,74,82
898,69,937
899,73,457
900,73,352
901,69,720
902,73,311
903,72,38
904,68,705
905,73,77
906,68,772
907,72,211
908,69,1525
909,68,3560
910,73,217
911,73,203
912,69,376
913,69,485
914,72,888
915,72,154
916,74,102
917,67,2358
918,67,3192
919,73,36
920,70,460
921,72,108
922,67,1765
923,72,158
924,72,283
925,71,326
926,73,52
927,74,166
928,69,1471
929,72,623
930,69,2124
931,74,35
932,69,1348
933,69,282
934,77,8
935,76,9
936,68,1245
937,69,1171
938,70,1087
939,71,387
940,70,1452
941,67,6697
942,72,214
943,73,116
944,65,13009
945,71,842
946,72,416
947,67,1097
948,68,769
949,66,4618
950,74,51
951,71,722
952,75,12
953,69,891
954,71,797
955,69,1223
956,71,521
957,69,1072
958,71,478
959,75,240
960,71,267
961,70,3134
962,74,92
963,70,965
964,72,173
965,69,1015
966,69,1470
967,72,150
968,69,1595
969,70,418
970,71,994
971,70,1064
972,71,131
973,67,2941
974,74,16
975,74,279
976,68,3426
977,71,278
978,70,506
979,71,144
980,73,83
981,71,454
982,71,828
983,70,320
984,72,336
985,72,119
986,71,166
987,73,107
988,70,332
989,71,131
990,72,268
991,72,381
992,72,338
993,74,195
994,67,5489
995,69,1346
996,71,288
997,73,126
998,74,110
999,70,597
1000,72,181
