id,mis,count
1,90,5
2,93,1
3,94,1
4,89,5
5,96,1
6,92,1
7,98,1
8,102,1
9,98,1
10,99,1
11,94,1
12,92,1
13,95,1
14,95,3
15,93,1
16,99,1
17,98,1
18,96,6
19,91,9
20,94,2
21,95,1
22,97,1
23,93,1
24,96,1
25,92,1
26,96,1
27,94,2
28,96,2
29,96,1
30,91,1
31,97,1
32,99,1
33,93,1
34,99,1
35,95,1
36,92,1
37,100,1
38,95,1
39,98,1
40,89,4
41,96,1
42,99,1
43,97,1
44,95,1
45,98,1
46,99,1
47,100,1
48,93,3
49,100,1
50,97,1
51,95,1
52,91,1
53,93,1
54,90,5
55,97,1
56,92,1
57,95,1
58,96,1
59,93,1
60,95,1
61,99,1
62,94,2
63,93,1
64,91,5
65,98,1
66,96,1
67,95,1
68,97,1
69,98,1
70,94,2
71,99,1
72,93,2
73,94,2
74,98,1
75,99,1
76,92,10
77,93,1
78,96,1
79,98,1
80,97,1
81,92,2
82,94,1
83,97,1
84,93,1
85,90,2
86,97,1
87,96,1
88,96,1
89,98,1
90,96,1
91,95,1
92,94,1
93,95,4
94,91,2
95,95,1
96,100,1
97,94,1
98,97,1
99,97,1
100,96,1
101,93,1
102,96,1
103,99,1
104,99,1
105,96,1
106,100,1
107,94,1
108,95,1
109,92,1
110,95,1
111,95,3
112,100,1
113,97,1
114,100,1
115,98,1
116,96,1
117,97,1
118,94,1
119,99,1
120,100,1
121,97,1
122,92,3
123,97,1
124,96,1
125,96,1
126,95,1
127,100,1
128,98,1
129,96,1
130,99,1
131,101,1
132,98,1
133,97,1
134,93,3
135,93,1
136,96,1
137,95,3
138,102,1
139,96,1
140,95,1
141,97,1
142,94,1
143,100,1
144,94,1
145,93,3
146,97,1
147,99,1
148,90,6
149,98,1
150,98,1
151,97,1
152,96,1
153,94,1
154,96,1
155,97,1
156,97,1
157,94,1
158,98,1
159,95,3
160,98,1
161,96,1
162,92,1
163,96,1
164,97,1
165,101,1
166,92,1
167,100,1
168,97,1
169,97,1
170,90,1
171,96,1
172,92,2
173,94,1
174,96,1
175,96,2
176,96,1
177,94,2
178,93,1
179,95,2
180,92,4
181,96,1
182,95,1
183,93,1
184,96,3
185,93,1
186,99,1
187,97,1
188,98,1
189,95,1
190,96,1
191,101,1
192,95,1
193,94,1
194,93,5
195,95,1
196,96,1
197,99,1
198,98,1
199,95,1
200,98,1
201,99,1
202,96,1
203,94,1
204,98,1
205,91,2
206,99,1
207,99,1
208,99,1
209,97,1
210,95,1
211,95,1
212,96,1
213,99,1
214,95,1
215,92,2
216,99,1
217,94,1
218,94,1
219,94,1
220,103,1
221,96,1
222,103,1
223,95,1
224,93,1
225,97,1
226,95,1
227,94,3
228,98,1
229,91,3
230,97,3
231,97,1
232,92,2
233,98,1
234,96,2
235,93,1
