id,mis,count
1,62,67
2,64,33
3,67,6
4,64,30
5,67,13
6,67,14
7,65,18
8,69,4
9,68,4
10,68,3
11,64,36
12,61,89
13,66,8
14,64,26
15,67,3
16,66,8
17,69,7
18,65,18
19,66,29
20,65,8
21,67,4
22,68,2
23,65,17
24,66,23
25,67,10
26,65,17
27,64,17
28,65,7
29,66,6
30,61,62
31,68,2
32,68,10
33,65,34
34,70,1
35,66,9
36,62,34
37,69,2
38,66,9
39,65,16
40,62,54
41,68,6
42,63,38
43,64,16
44,68,5
45,67,5
46,68,33
47,67,8
48,62,48
49,69,2
50,64,17
51,63,36
52,63,16
53,67,13
54,59,244
55,64,19
56,65,6
57,64,17
58,65,15
59,63,16
60,64,40
61,68,10
62,66,9
63,63,20
64,62,47
65,67,9
66,68,2
67,66,10
68,67,8
69,69,5
70,68,7
71,67,2
72,63,17
73,64,23
74,67,1
75,71,1
76,65,7
77,65,12
78,65,8
79,70,3
80,64,21
81,67,10
82,65,29
83,67,3
84,64,35
85,64,19
86,68,2
87,67,6
88,67,6
89,62,67
90,66,5
91,65,10
92,62,34
93,64,20
94,64,12
95,61,12
96,70,3
97,66,17
98,66,6
99,64,26
100,63,31
101,67,10
102,65,10
103,66,6
104,69,6
105,64,24
106,71,1
107,65,8
108,65,10
109,64,43
110,64,19
111,67,3
112,68,2
113,70,1
114,68,2
115,66,12
116,65,19
117,69,1
118,63,41
119,69,2
120,66,5
121,66,6
122,66,16
123,66,6
124,68,6
125,68,7
126,65,24
127,66,7
128,66,7
129,68,3
130,68,3
131,68,8
132,64,10
133,65,17
134,63,51
135,65,19
136,66,9
137,65,13
138,69,2
139,63,63
140,65,9
141,65,15
142,66,12
143,68,3
144,62,21
145,65,10
146,68,4
147,66,11
148,62,69
149,68,3
150,66,8
151,63,80
152,67,8
153,63,32
154,68,7
155,68,6
156,68,3
157,65,20
158,67,7
159,63,80
160,65,42
161,66,7
162,67,3
163,66,13
164,66,12
165,63,12
166,66,12
167,68,3
168,66,17
169,68,1
170,62,22
171,66,8
172,65,29
173,65,54
174,66,14
175,66,12
176,63,20
177,68,4
178,62,40
179,64,15
180,64,7
181,63,74
182,67,16
183,63,30
184,64,25
185,65,23
186,67,3
187,65,13
188,66,4
189,69,5
190,68,2
191,70,2
192,64,21
193,66,17
194,62,33
195,63,64
196,67,1
197,66,7
198,68,3
199,68,2
200,68,6
201,68,3
202,68,6
203,67,3
204,65,11
205,63,23
206,67,6
207,67,6
208,69,5
209,63,16
210,69,1
211,65,28
212,66,4
213,69,2
214,63,62
215,65,6
216,70,2
217,65,8
218,67,5
219,66,9
220,68,1
221,66,10
222,67,14
223,65,34
224,61,135
225,65,20
226,65,12
227,63,12
228,69,5
229,62,37
230,68,12
231,65,5
232,63,28
233,69,3
234,64,28
235,66,11
236,66,7
237,62,69
238,64,31
239,65,16
240,64,37
241,69,6
242,64,19
243,64,24
244,64,27
245,67,5
246,63,29
247,68,2
248,67,6
249,67,7
250,64,14
251,66,9
252,62,42
253,63,30
254,65,60
255,66,5
256,66,16
257,64,16
258,65,34
259,65,9
260,66,14
261,64,15
262,65,10
263,65,9
264,65,9
265,71,1
266,64,11
267,65,11
268,66,13
269,62,57
270,67,3
271,65,4
272,65,9
273,68,4
274,65,7
275,65,32
276,68,3
277,65,15
278,64,25
279,63,26
280,62,32
281,66,13
282,67,3
283,67,5
284,65,13
285,65,12
286,66,10
287,61,75
288,65,5
289,66,7
290,65,6
291,69,3
292,64,12
293,66,18
294,67,10
295,61,82
296,64,16
297,63,29
298,65,11
299,66,8
300,64,8
301,64,19
302,69,4
303,65,16
304,64,13
305,66,17
306,62,30
307,67,1
308,64,13
309,64,7
310,65,9
311,63,85
312,66,12
313,65,11
314,63,29
315,62,29
316,63,34
317,66,6
318,70,2
319,67,17
320,67,4
321,65,34
322,67,6
323,65,37
324,67,4
325,63,35
326,69,7
327,69,1
328,67,3
329,63,37
330,67,6
331,64,9
332,64,56
333,65,15
334,66,8
335,63,25
336,67,12
337,66,17
338,64,15
339,66,7
340,66,26
341,67,11
342,69,3
343,64,21
344,67,3
345,62,31
346,67,11
347,66,30
348,67,9
349,70,3
350,68,6
351,66,10
352,64,16
353,66,9
354,66,8
355,65,9
356,66,3
357,69,8
358,66,4
359,69,2
360,65,22
361,68,6
362,64,48
363,69,2
364,67,14
365,67,2
366,71,7
367,67,10
368,68,8
369,64,34
370,63,22
371,67,7
372,63,22
373,64,14
374,67,5
375,65,23
376,67,5
377,65,10
378,65,10
379,63,14
380,65,14
381,66,3
382,64,30
383,62,57
384,70,4
385,66,13
386,67,10
387,65,14
388,69,6
389,66,5
390,60,152
391,59,97
392,70,1
393,69,1
394,69,1
395,64,11
396,67,7
397,65,21
398,68,2
399,65,55
400,63,18
401,68,5
402,66,8
403,65,18
404,63,28
405,65,13
406,63,32
407,67,7
408,66,23
409,65,12
410,65,21
411,64,48
412,68,3
413,62,106
414,67,3
415,62,45
416,65,12
417,68,3
418,64,20
419,72,1
420,65,12
421,70,1
422,66,13
423,72,1
424,64,11
425,64,24
426,67,7
427,63,55
428,67,8
429,67,7
430,64,15
431,63,63
432,65,15
433,61,48
434,65,5
435,68,11
436,66,20
437,64,18
438,67,3
439,65,9
440,63,20
441,66,11
442,66,17
443,66,10
444,63,27
445,66,17
446,64,16
447,65,15
448,66,7
449,66,6
450,66,11
451,65,10
452,63,13
453,70,5
454,66,10
455,66,6
456,63,27
457,67,16
458,63,32
459,69,6
460,64,16
461,68,7
462,63,28
463,67,7
464,62,74
465,69,1
466,65,21
467,61,45
468,64,36
469,62,12
470,61,60
471,65,8
472,65,11
473,66,6
474,63,18
475,65,8
476,69,3
477,62,44
478,65,9
479,63,27
480,65,12
481,65,20
482,67,7
483,67,2
484,65,23
485,65,18
486,67,33
487,65,9
488,66,4
489,64,17
490,66,27
491,67,4
492,63,44
493,64,8
494,67,2
495,65,9
496,67,7
497,66,9
498,67,4
499,64,14
500,68,5
501,66,11
502,64,23
503,68,2
504,69,1
505,63,17
506,67,3
507,70,1
508,64,11
509,66,17
510,66,5
511,67,13
512,66,5
513,69,4
514,66,5
515,65,28
516,67,21
517,68,9
518,67,8
519,64,28
520,65,4
521,65,5
522,66,28
523,63,20
524,63,19
525,67,4
526,67,18
527,73,1
528,64,12
529,67,14
530,63,28
531,62,26
532,62,17
533,69,3
534,69,5
535,66,7
536,66,5
537,65,14
538,70,3
539,64,9
540,63,34
541,66,8
542,61,114
543,66,17
544,64,38
545,65,9
546,64,29
547,61,58
548,63,48
549,65,17
550,66,8
551,62,29
552,65,9
553,62,51
554,64,18
555,66,19
556,62,16
557,69,5
558,68,3
559,65,11
560,68,2
561,67,19
562,64,14
563,66,15
564,64,30
565,66,12
566,64,48
567,72,1
568,67,7
569,65,11
570,68,5
571,67,3
572,67,13
573,67,10
574,64,31
575,63,27
576,64,35
577,68,16
578,64,32
579,62,41
580,63,25
581,65,11
582,66,21
583,69,5
584,66,3
585,67,6
586,66,10
587,63,40
588,69,1
589,65,7
590,61,19
591,67,6
592,65,7
593,64,17
594,63,22
595,66,5
