id,mis,count
1,62,67
2,64,39
3,67,7
4,64,25
5,67,19
6,67,12
7,65,19
8,69,3
9,68,3
10,68,4
11,64,35
12,61,63
13,66,7
14,64,27
15,67,5
16,66,7
17,69,4
18,65,19
19,66,28
20,65,11
21,67,1
22,68,1
23,65,17
24,66,27
25,67,13
26,65,15
27,64,10
28,65,8
29,66,9
30,61,55
31,68,2
32,68,9
33,65,35
34,70,1
35,66,6
36,62,29
37,69,2
38,66,8
39,65,20
40,62,41
41,68,11
42,63,23
43,64,16
44,68,4
45,67,6
46,68,29
47,67,5
48,62,47
49,69,3
50,64,15
51,63,22
52,63,14
53,67,8
54,59,240
55,64,12
56,65,6
57,64,14
58,65,21
59,63,23
60,64,27
61,68,10
62,66,3
63,63,18
64,62,64
65,67,8
66,68,1
67,66,7
68,67,8
69,69,4
70,68,14
71,67,2
72,63,23
73,64,31
74,67,1
75,71,1
76,65,6
77,65,10
78,65,6
79,70,3
80,64,9
81,67,10
82,65,29
83,67,1
84,64,33
85,64,33
86,68,2
87,67,4
88,67,4
89,62,51
90,66,6
91,65,9
92,62,48
93,64,11
94,64,10
95,61,10
96,70,2
97,66,11
98,66,7
99,64,21
100,63,33
101,67,12
102,65,10
103,66,4
104,69,5
105,64,13
106,71,1
107,65,9
108,65,25
109,64,28
110,64,21
111,67,6
112,68,2
113,70,1
114,68,2
115,66,9
116,65,11
117,69,1
118,63,24
119,69,1
120,66,2
121,66,5
122,66,10
123,66,4
124,68,3
125,68,9
126,65,19
127,66,6
128,66,2
129,68,3
130,68,4
131,68,6
132,64,11
133,65,17
134,63,74
135,65,18
136,66,7
137,65,9
138,69,1
139,63,115
140,65,6
141,65,15
142,66,8
143,68,2
144,62,20
145,65,8
146,68,4
147,66,9
148,62,84
149,68,5
150,66,8
151,63,101
152,67,8
153,63,15
154,68,7
155,68,9
156,68,2
157,65,23
158,67,3
159,63,76
160,65,53
161,66,6
162,67,3
163,66,10
164,66,10
165,63,8
166,66,14
167,68,2
168,66,19
169,68,1
170,62,20
171,66,8
172,65,24
173,65,61
174,66,7
175,66,12
176,63,19
177,68,3
178,62,37
179,64,9
180,64,7
181,63,98
182,67,9
183,63,21
184,64,15
185,65,17
186,67,3
187,65,11
188,66,3
189,69,8
190,68,2
191,70,2
192,64,20
193,66,10
194,62,21
195,63,52
196,67,1
197,66,8
198,68,5
199,68,1
200,68,3
201,68,3
202,68,6
203,67,2
204,65,12
205,63,30
206,67,4
207,67,6
208,69,5
209,63,20
210,69,1
211,65,22
212,66,4
213,69,2
214,63,61
215,65,3
216,70,1
217,65,6
