id,mis,count
1,55,152
2,54,13
3,59,28
4,57,52
5,56,11
6,56,1
7,56,24
8,55,27
9,54,6
10,56,143
11,58,20
12,57,35
13,56,7
14,58,48
15,54,62
16,58,4
17,56,39
18,57,21
19,54,61
20,58,47
21,57,9
22,55,45
23,55,187
24,54,45
25,57,132
26,56,13
27,57,5
28,54,17
29,56,29
30,55,91
31,57,85
32,57,5
33,54,27
34,55,88
35,57,41
36,55,13
37,57,36
38,53,712
39,56,16
40,57,15
41,56,10
42,57,10
43,56,72
44,58,35
45,56,33
46,57,16
47,59,35
48,56,166
49,56,29
50,55,597
51,57,371
52,58,17
53,56,25
54,56,99
55,57,4
56,53,393
57,57,2
58,55,2327
59,59,62
60,56,221
61,56,109
62,56,69
63,56,306
64,55,48
65,56,5
66,55,49
67,56,449
68,57,174
69,55,1074
70,57,16
71,58,36
72,57,65
73,58,68
74,56,22
75,58,39
76,56,141
77,54,373
78,58,2
79,56,21
80,55,6
81,57,10
82,56,59
83,56,95
84,55,2984
85,57,17
86,55,8
87,56,12
88,57,2
89,55,81
90,56,77
91,57,32
92,56,15
93,57,1
94,55,19
95,57,61
96,56,20
97,59,36
98,56,56
99,56,75
100,54,34
101,56,3
102,58,84
103,57,10
104,54,1061
105,57,61
106,56,34
107,56,74
108,56,42
109,55,9
110,56,5
111,56,116
112,54,20
113,57,365
114,54,309
115,57,73
116,55,14
117,55,205
118,59,4
119,57,9
120,57,18
121,56,104
122,55,40
123,55,2
124,58,14
125,57,35
126,58,31
127,59,13
128,58,3
129,59,63
130,56,10
131,55,38
132,56,48
133,59,1
134,56,199
135,57,6
136,57,2
137,56,69
138,58,1
139,57,27
140,56,12
141,59,26
142,57,173
143,56,21
144,58,125
145,57,1
146,57,64
147,55,4
148,56,26
149,58,5
150,57,9
151,59,3
152,58,12
153,57,14
154,57,3
155,57,8
156,55,86
157,56,4
158,57,4
159,57,107
160,56,15
161,56,1
162,57,101
163,55,401
164,58,15
165,58,15
166,55,1
167,57,648
168,58,54
169,57,3
170,58,32
171,56,4
172,58,4
173,56,43
174,55,511
175,56,310
176,57,377
177,57,29
178,56,78
179,58,11
180,54,107
181,57,1
182,57,133
183,58,41
184,56,450
185,55,9
186,57,38
187,56,1
188,56,28
189,58,11
190,55,9
191,54,135
192,56,20
193,58,18
194,55,221
195,57,9
196,58,6
197,58,50
198,56,40
199,55,338
200,54,864
201,57,1
202,57,5
203,57,8
204,55,298
205,56,17
206,59,1
207,57,9
208,57,9
209,56,8
210,57,12
211,56,3
212,56,37
213,56,261
214,58,4
215,56,4
216,55,3
217,59,3
218,55,18
219,56,9
220,55,89
221,54,20
222,58,106
223,57,11
224,56,91
225,56,49
226,57,110
227,55,138
228,59,1
229,57,68
230,55,5
231,57,71
232,57,33
233,56,337
234,57,69
235,55,11
236,59,5
237,55,188
238,58,24
239,56,55
240,56,1
241,57,112
242,59,4
243,55,42
244,56,41
245,59,7
246,56,29
247,58,30
248,56,1737
249,57,1
250,55,23
251,55,244
252,59,34
253,59,32
254,56,1
255,57,29
256,58,52
257,57,88
258,56,8
259,56,4
260,56,231
261,57,363
262,57,64
263,58,5
264,56,49
265,60,5
266,55,137
267,53,32
268,56,208
269,56,25
270,55,585
