id,mis,count
1,80,1810
2,80,2202
3,80,2408
4,81,1081
5,80,2098
6,81,1505
7,80,2403
8,80,2249
9,79,1453
10,80,1595
11,80,2175
12,80,2197
13,80,2370
14,81,1406
15,81,2187
16,80,1491
17,80,1811
18,80,1795
19,80,2001
20,80,2640
21,81,1000
22,80,1774
23,80,2107
24,81,1829
25,80,1773
26,80,1899
27,80,1894
28,80,1947
29,80,1902
30,80,1635
31,80,1404
32,80,2241
33,79,1346
34,81,1788
35,80,2120
36,81,1944
37,80,1814
38,81,2110
39,81,2509
40,80,1812
41,80,1620
42,81,964
43,79,2015
44,80,1766
45,80,1583
46,80,3219
47,80,3094
48,80,3651
49,80,2570
50,81,2827
51,80,1546
52,80,2226
53,80,1796
54,80,1751
55,80,1397
56,80,2333
57,80,2138
58,81,2104
59,80,2219
60,81,1653
61,80,2707
62,81,1346
63,81,2238
64,80,2230
65,80,2164
66,80,1982
67,80,2414
68,80,1219
69,80,1587
70,80,991
71,80,2800
72,81,1960
73,81,1729
74,80,2611
75,80,1873
76,80,1257
77,80,2208
78,81,1265
79,80,1610
80,80,1792
81,80,2826
82,80,2492
83,80,2024
84,80,3211
85,79,2018
86,80,2467
87,81,2148
88,80,1724
89,80,1807
90,80,1777
91,81,1682
92,80,2319
93,80,1815
94,80,1154
95,80,1760
96,80,1448
97,81,1282
98,80,1526
99,81,2463
100,80,1785
101,79,2807
102,80,3011
103,80,1244
104,80,1844
105,80,2103
106,79,1793
107,80,2066
108,81,1510
109,80,1196
110,80,2149
111,80,2708
112,80,2200
113,80,1528
114,81,2014
115,81,2251
116,79,2004
117,79,1943
118,80,2469
119,80,2487
120,81,1104
121,80,1674
122,79,2188
123,79,2440
124,81,2332
125,80,2229
126,81,2031
127,80,2581
128,80,1848
129,80,2263
130,81,1350
131,80,2486
132,79,3287
133,79,2795
134,80,2098
135,81,1622
136,79,3109
137,81,2171
138,80,2452
139,80,1708
140,80,1986
141,80,1867
142,80,2459
143,81,1447
144,80,1738
145,81,727
146,80,1601
147,80,1399
148,80,2678
149,80,1390
150,80,1720
151,80,1603
152,80,2337
153,80,1828
154,80,1816
155,81,1740
156,81,1575
157,80,2493
158,80,2001
159,80,1954
160,80,2120
161,80,1470
162,80,2316
163,80,1729
164,80,2120
165,81,1680
166,81,1231
167,81,2098
168,80,1889
169,79,2661
170,80,1607
171,80,1928
172,79,2857
173,81,1224
174,80,2473
175,80,2153
176,80,2228
177,80,1710
178,81,1507
179,80,2493
180,80,1449
181,79,2571
182,80,1711
183,81,1844
184,81,2193
185,81,2081
186,81,1515
187,79,1734
188,79,2425
189,80,2452
190,81,1769
191,81,1355
192,80,2129
193,81,2052
194,81,1780
195,82,2573
196,80,1113
197,80,2498
198,79,2449
199,80,1594
200,81,1234
201,81,2180
202,80,2175
203,80,2007
204,81,1468
205,79,2309
206,80,2345
207,81,1262
208,80,2632
209,80,1967
210,79,2013
211,81,2196
212,80,1566
213,80,1848
214,80,1977
215,80,1396
216,81,1941
217,81,2464
218,79,1801
219,80,1703
220,80,2830
221,80,2763
222,80,1960
223,80,1853
224,80,1741
225,82,1532
226,79,2587
227,79,2139
228,81,2078
229,81,1864
230,80,3353
231,79,2050
232,79,2718
233,80,2378
234,80,1948
235,80,1730
236,80,2694
237,81,1383
238,80,1238
239,80,1855
240,81,1206
241,80,1494
242,80,3021
243,80,1405
244,81,1377
245,80,1986
246,81,1683
247,79,2040
248,81,1493
249,81,823
250,81,1322
251,80,1962
252,79,2784
253,81,2150
254,80,1683
255,81,2065
256,80,2047
257,80,2182
258,79,2597
259,80,2659
260,80,1513
261,80,3045
262,80,1690
263,80,1897
264,80,1782
265,80,2023
266,80,1565
267,79,2297
268,80,1902
269,81,1543
270,80,1188
271,80,2124
272,81,1432
273,82,2044
274,80,2146
275,79,3096
276,80,1103
277,81,1640
278,81,2007
279,81,2091
280,80,1635
281,80,1460
282,81,1326
283,79,2254
284,80,1505
285,80,1919
286,80,2029
287,79,2893
288,79,2857
289,80,1837
290,80,2147
291,80,1683
292,81,1761
293,81,1461
294,80,2591
295,80,1447
296,80,3413
297,80,1678
298,80,1512
299,81,2141
300,80,2345
301,80,1694
302,81,2764
303,80,1539
304,80,2346
305,80,1598
306,81,1650
307,79,1543
308,81,1318
309,80,2484
310,80,946
311,81,1392
312,80,2189
313,80,1679
314,81,1083
315,80,2230
316,81,2615
317,81,1971
318,80,2319
319,80,1275
320,80,1453
321,80,2451
322,80,1663
323,80,1906
324,80,2207
325,80,2126
326,80,1777
327,80,1246
328,80,2088
329,80,2098
330,80,1748
331,80,2201
332,80,1888
333,79,1697
334,81,1490
335,80,893
336,80,2908
337,80,1818
338,80,1271
339,79,3004
340,81,1715
341,80,1734
342,80,1430
343,80,1468
344,80,2342
345,80,1731
346,81,1740
347,81,2079
348,80,1958
349,80,2186
350,80,2314
351,81,2053
352,80,1520
353,81,1309
354,79,2207
355,80,1643
356,81,1533
357,80,1097
358,80,3107
359,80,2152
360,81,1603
361,81,2175
362,80,1750
363,80,2522
364,79,2672
365,80,1571
366,81,2554
367,80,1673
368,82,1186
369,80,2684
370,81,1692
371,81,1417
372,80,1394
373,80,2758
374,79,1856
375,80,1980
376,79,1106
377,80,2046
378,81,1808
379,81,970
380,79,1352
381,81,2039
382,80,2214
383,80,1057
384,80,1531
385,81,2415
386,81,1824
387,80,2027
388,80,1791
389,80,1881
390,81,1301
391,80,2035
392,80,2455
393,80,2016
394,81,1879
395,80,2165
396,80,1831
397,80,2546
398,80,1941
399,80,1930
400,80,2394
401,80,2012
402,81,1788
403,81,1875
404,80,2047
405,80,2493
406,81,2557
407,80,2228
408,81,1070
409,80,2639
410,79,1887
411,80,1919
412,80,2118
413,81,1413
414,81,1525
415,81,2138
416,80,2764
417,79,2220
418,80,1933
419,80,1405
420,81,1352
421,80,1803
422,80,2342
423,80,2503
424,80,2152
425,80,3109
426,80,1336
427,81,1982
428,80,1726
429,81,2599
430,80,1739
431,80,2391
432,81,1439
433,80,1491
434,79,2852
435,80,1548
436,79,2317
437,79,2730
438,80,2225
439,81,1859
440,80,1995
441,80,1810
442,80,2772
443,81,1554
444,80,2065
445,82,2234
446,80,1313
447,81,1353
448,80,2724
449,80,1589
450,80,1912
451,81,1566
452,80,1825
453,81,1815
454,80,1775
455,80,2165
456,80,1859
457,81,2301
458,81,1433
459,81,2375
460,81,1612
461,80,2304
462,80,1287
463,80,1602
464,82,1167
465,81,1563
466,81,1671
467,80,1865
468,81,1936
469,81,2391
470,80,1902
471,81,1410
472,80,2426
473,79,2043
474,80,1386
475,80,1507
476,80,2333
477,80,2067
478,80,2354
479,80,1971
480,80,1269
481,81,1796
482,80,2322
483,80,1517
484,79,2094
485,80,2144
486,81,2022
487,80,2772
488,80,1894
489,81,1239
490,80,1225
491,80,2595
492,81,1672
493,79,1380
494,80,2030
495,80,1279
496,81,2131
497,81,1536
498,80,1305
499,81,1130
500,80,2183
501,79,3623
502,80,2161
503,80,1517
504,80,2186
505,81,1029
506,80,1062
507,79,1559
508,81,2756
509,80,1676
510,80,1759
511,81,2007
512,80,1594
513,80,2034
514,80,2734
515,80,2786
516,80,2513
517,80,1841
518,80,1346
519,80,2548
520,81,1550
521,80,1899
522,79,1523
523,80,2541
524,81,1965
525,81,1154
526,80,2469
527,81,1644
528,80,2810
529,80,2448
530,80,2048
531,80,2368
532,80,923
533,80,1265
534,80,2963
535,80,1925
536,79,2692
537,81,1753
538,81,2287
539,80,2165
540,81,1707
541,81,1831
542,80,1754
543,79,2545
544,80,2097
545,80,1247
546,80,2228
547,80,2709
548,80,2979
549,80,1636
550,81,1509
551,80,1862
552,79,2714
553,80,2589
554,80,2171
555,79,2224
556,79,2633
557,80,1681
558,79,1152
559,80,1600
560,80,2851
561,81,1345
562,80,1723
563,80,1263
564,80,2562
565,80,2267
566,81,1522
567,81,1987
568,80,2028
569,80,2115
570,80,1763
571,80,2252
572,79,2062
573,79,2268
574,80,2444
575,80,2104
576,81,2397
577,80,1502
578,80,1489
579,80,1696
580,79,2179
581,79,2291
582,80,1596
583,80,2336
584,79,2156
585,80,2010
586,81,1524
587,81,2551
588,80,2063
589,81,923
590,80,1845
591,80,1791
592,80,2477
593,80,2714
594,80,1361
595,81,2843
596,80,1931
597,80,1663
598,81,1380
599,80,2978
600,80,1498
601,80,1539
602,81,2624
603,82,959
604,80,1627
605,80,1930
606,80,1862
607,80,1330
608,80,2237
609,80,2098
610,80,2678
611,80,2083
612,81,1539
613,81,1647
614,79,2003
615,81,1220
616,80,1772
617,81,1429
618,79,1734
619,79,2547
620,80,2779
621,80,2424
622,81,1169
623,80,2213
624,80,1470
625,81,1631
626,80,2093
627,81,1732
628,80,2692
629,80,1512
630,81,1527
631,80,2943
632,80,2782
633,80,2617
634,80,1813
635,81,1089
636,79,867
637,79,2023
638,80,1992
639,80,1863
640,80,2158
641,81,1425
642,79,2958
643,80,1666
644,79,2455
645,79,1926
646,81,1042
647,80,2247
648,80,2172
649,80,2057
650,81,1769
651,79,3091
652,80,1244
653,80,1977
654,79,2565
655,80,1085
656,80,2408
657,80,1705
658,80,1626
659,80,2034
660,80,2049
661,80,1195
662,81,1686
663,80,1648
664,81,2174
665,81,1571
666,81,1998
667,80,1790
668,80,1671
669,80,1019
670,80,2215
671,80,2339
672,80,2629
673,80,2129
674,79,2065
675,80,2866
676,80,1690
677,80,2695
678,79,2004
679,80,2026
680,80,2424
681,81,2386
682,80,1873
683,80,1621
684,81,2151
685,80,1096
686,80,1414
687,80,1975
688,81,1625
689,80,1702
690,79,2362
691,80,2230
692,80,1755
693,81,1424
694,80,2097
695,80,1897
696,80,1181
697,81,1428
698,80,2551
699,80,1984
700,81,1549
701,80,2095
702,80,2032
703,80,2656
704,80,2725
705,81,1793
706,82,1600
707,81,2026
708,81,1379
709,80,2215
710,81,1821
711,79,2113
712,80,1751
713,80,3030
714,80,1630
715,81,1629
716,80,2996
717,81,1411
718,79,2856
719,80,2173
720,80,1442
721,81,2109
722,80,2069
723,80,1780
724,80,2012
725,80,3072
726,80,2371
727,80,1780
728,80,1671
729,80,2533
730,80,1768
731,80,1589
732,81,1486
733,80,2395
734,80,2131
735,81,2206
736,80,2956
737,80,1786
738,80,1195
739,80,2836
740,80,1553
741,79,1067
742,80,3340
743,82,1203
744,80,1363
745,81,1568
746,80,1249
747,80,2209
748,80,2178
749,81,706
750,80,2433
751,80,2008
752,80,1231
753,81,1960
754,80,2060
755,81,1306
756,80,1347
757,80,1387
758,80,1810
759,79,2361
760,80,2297
761,80,1639
762,80,2081
763,80,1957
764,80,1441
765,80,1655
766,80,1643
767,81,2298
768,79,2644
769,80,1711
770,80,1702
771,80,2720
772,80,1636
773,80,2471
774,79,1694
775,81,2488
776,81,1737
777,80,1676
778,80,1481
779,80,1532
780,79,1355
781,80,1967
782,81,2558
783,81,2179
784,80,2261
785,80,2269
786,80,1332
787,81,1647
788,81,2143
789,79,1917
790,80,1700
791,81,1559
792,81,1611
793,80,2388
794,80,2303
795,80,2358
796,80,1299
797,80,1249
798,80,2191
799,80,1766
800,80,1938
801,81,2091
802,80,1694
803,81,2126
804,80,2299
805,80,2281
806,81,2226
807,80,2163
808,80,1509
809,81,1415
810,80,1644
811,80,1925
812,80,1842
813,80,1906
814,79,1798
815,81,1412
816,81,1688
817,80,1871
818,81,2025
819,80,2531
820,80,2266
821,80,2201
822,80,1012
823,81,1563
824,80,1912
825,80,1144
826,81,1678
827,80,1933
828,80,1782
829,79,2499
830,79,1754
831,82,1459
832,79,2456
833,80,1762
834,80,1838
835,80,2147
836,79,1403
837,80,2223
838,80,1134
839,80,2076
840,80,2314
841,80,1705
842,80,1446
843,80,2254
844,81,1822
845,80,2767
846,81,1765
847,80,1587
848,80,1245
849,80,2195
850,80,1788
851,80,1832
852,79,1794
853,81,1775
854,81,1557
855,80,1635
856,80,2557
857,80,2083
858,80,1672
859,80,2210
860,81,1407
861,80,2099
862,80,1192
863,80,1745
864,81,2331
865,80,1559
866,80,2441
867,81,1541
868,80,1737
869,81,1559
870,80,2342
871,81,2420
872,80,1856
873,80,2203
874,81,1905
875,80,2591
876,80,2079
877,80,2028
878,80,1967
879,80,2137
880,80,2426
881,80,1932
882,79,1515
883,80,2036
884,80,1858
885,81,2019
886,79,2571
887,80,2583
888,80,1895
889,80,1224
890,80,1249
891,79,1747
892,80,1584
893,79,2607
894,80,2492
895,79,3336
896,80,2052
897,80,2494
898,80,1937
899,80,2353
900,80,2143
901,80,2172
902,80,1884
903,80,1614
904,80,1921
905,80,1506
906,80,1628
907,80,2021
908,81,1189
909,80,2510
910,80,2869
911,81,2115
912,81,2127
913,80,2512
914,81,1766
915,80,1109
916,81,1738
917,80,1342
918,80,1204
919,80,1525
920,80,2985
921,80,2148
922,80,2209
923,80,1416
924,80,2437
925,80,1848
926,80,1702
927,79,1647
928,80,1483
929,80,1769
930,80,1126
931,80,2472
932,81,1358
933,80,2397
934,79,3553
935,81,2376
936,81,2003
937,80,2068
938,80,1455
939,81,2833
940,81,1495
941,80,1828
942,80,1902
943,80,1922
944,81,1238
945,81,1734
946,80,1450
947,79,2260
948,81,2093
949,82,683
950,80,2841
951,80,1208
952,80,2591
953,80,1975
954,80,1939
955,81,1998
956,80,2057
957,80,1825
958,80,1366
959,80,1747
960,80,1833
961,79,2133
962,82,1385
963,79,1294
964,80,1231
965,80,1494
966,79,2084
967,81,1156
968,81,1588
969,80,1477
970,81,1903
971,82,1425
972,80,1095
973,80,1256
974,80,1587
975,81,2235
976,80,2123
977,79,2825
978,80,1990
979,80,1873
980,80,2234
981,80,1948
982,80,1299
983,80,3573
984,80,1945
985,80,2213
986,80,2651
987,80,2472
988,79,2409
989,80,1977
990,80,2330
991,79,3234
992,81,1715
993,80,2158
994,80,1664
995,81,1792
996,81,1545
997,80,2501
998,80,1643
999,80,2353
1000,81,1820
