id,mis,count
1,27,6
2,26,5
3,25,6
4,27,4
5,26,4
6,26,4
7,26,4
8,28,5
9,27,5
10,26,4
11,26,5
12,27,8
13,26,5
14,26,5
15,26,4
16,26,6
17,26,6
18,27,5
19,26,8
20,26,4
21,26,6
22,27,7
23,26,4
24,26,2
25,26,5
26,27,10
27,27,10
28,26,6
29,26,5
30,27,4
31,27,7
32,25,5
33,26,3
34,27,4
35,26,2
36,26,6
37,26,1
38,26,5
39,26,9
40,26,4
41,27,4
42,26,7
43,27,6
44,26,3
45,26,9
46,26,4
47,26,8
48,26,5
49,27,4
50,27,9
51,25,6
52,26,3
53,26,5
54,26,5
55,26,4
56,26,6
57,26,5
58,27,7
59,26,4
60,27,6
61,26,4
62,27,5
63,27,2
64,26,7
65,26,4
66,26,6
67,26,6
68,27,4
69,26,5
70,26,8
71,27,8
72,27,2
73,26,5
74,27,4
75,26,7
76,27,7
77,26,8
78,26,5
79,26,4
80,26,6
81,27,5
82,26,3
83,26,4
84,26,2
85,27,4
86,27,10
87,26,4
88,27,7
89,27,5
90,26,3
91,26,6
92,26,3
93,27,5
94,27,8
95,25,5
96,27,4
97,26,7
98,26,4
99,27,6
100,26,5
