id,mis,count
1,80,1869
2,80,2252
3,80,2477
4,81,1074
5,80,2139
6,81,1648
7,80,2443
8,80,2272
9,79,1510
10,80,1635
11,80,2200
12,80,2233
13,80,2397
14,81,1376
15,81,2293
16,80,1536
17,80,1830
18,80,1904
19,80,1976
20,80,2718
21,81,1027
22,80,1819
23,80,2161
24,81,1862
25,80,1746
26,80,1934
27,80,1953
28,80,1996
29,80,1976
30,80,1673
31,80,1414
32,80,2311
33,79,1379
34,81,1826
35,80,2143
36,81,1948
37,80,1817
38,81,2153
39,81,2523
40,80,1841
41,80,1655
42,81,977
43,79,1970
44,80,1803
45,80,1626
46,80,3269
47,80,3194
48,80,3674
49,80,2591
50,81,2886
51,80,1570
52,80,2283
53,80,1848
54,80,1788
55,80,1405
56,80,2350
57,80,2180
58,81,2152
59,80,2209
60,81,1740
61,80,2822
62,81,1095
63,81,2179
64,80,2274
65,80,2176
66,80,2019
67,80,2449
68,80,1211
69,80,1607
70,80,1013
71,80,2857
72,81,1986
73,81,1726
74,80,2864
75,80,1919
76,80,1292
77,80,2234
78,81,1276
79,80,1680
80,80,1843
81,80,2842
82,80,2526
83,80,2046
84,80,3272
85,79,2035
86,80,2506
87,81,2182
88,80,1763
89,80,1827
90,80,1823
91,81,1706
92,80,2385
93,80,1868
94,80,1186
95,80,1773
96,80,1464
97,81,1314
98,80,1558
99,81,2538
100,80,1806
101,79,2859
102,80,3042
103,80,1250
104,80,1871
105,80,2157
106,79,1818
107,80,2123
108,81,1513
109,80,1212
110,80,2180
111,80,2743
112,80,2225
113,80,1474
114,81,2055
115,81,2288
116,79,2024
117,79,1958
118,80,2521
119,80,2512
120,81,1147
121,80,1697
122,79,2370
123,79,2451
124,81,2398
125,80,2250
126,81,2077
127,80,2617
128,80,1894
129,80,2127
130,81,1375
131,80,2461
132,79,3303
133,79,2836
134,80,2128
135,81,1662
136,79,3154
137,81,2224
138,80,2524
139,80,1747
140,80,2063
141,80,1909
142,80,2380
143,81,1471
144,80,1778
145,81,747
146,80,1616
147,80,1423
148,80,2746
149,80,1416
150,80,1728
151,80,1625
152,80,2358
153,80,1897
154,80,1826
155,81,1768
156,81,1614
157,80,2572
158,80,2052
159,80,2009
160,80,2224
161,80,1473
162,80,2373
163,80,1774
164,80,2164
165,81,1699
166,81,1268
167,81,2072
168,80,1923
169,79,2667
170,80,1651
171,80,1984
172,79,2869
173,81,1259
174,80,2608
175,80,2191
176,80,2249
177,80,1753
178,81,1533
179,80,2502
180,80,1482
181,79,2615
182,80,1719
183,81,1890
184,81,2263
185,81,2065
186,81,1557
187,79,1812
188,79,2465
189,80,2454
190,81,1747
191,81,1371
192,80,2200
193,81,2081
194,81,1830
195,82,2633
196,80,1138
197,80,2546
198,79,2472
199,80,1618
200,81,1254
201,81,2197
202,80,2215
203,80,2018
204,81,1513
205,79,2321
206,80,2383
207,81,1281
208,80,2644
209,80,2001
210,79,2052
211,81,2221
212,80,1591
213,80,1886
214,80,2020
215,80,1452
216,81,1958
217,81,2512
218,79,1769
219,80,1771
220,80,2913
221,80,2810
222,80,1991
223,80,1912
224,80,1779
225,82,1585
226,79,2660
227,79,2165
228,81,2131
229,81,1925
230,80,3409
231,79,2122
232,79,2748
233,80,2669
234,80,1984
235,80,1773
236,80,2756
237,81,1429
238,80,1265
239,80,1905
240,81,1218
241,80,1527
242,80,3075
243,80,1360
244,81,1392
245,80,1989
246,81,1697
247,79,2060
248,81,1507
249,81,838
250,81,1443
251,80,2000
252,79,2826
253,81,2215
254,80,1730
255,81,2090
256,80,2075
257,80,2226
258,79,2650
259,80,2758
260,80,1532
261,80,3108
262,80,1764
263,80,1942
264,80,1825
265,80,2057
266,80,1604
267,79,2337
268,80,1939
269,81,1566
270,80,1203
271,80,2149
272,81,1451
273,82,2085
274,80,2168
275,79,3149
276,80,1118
277,81,1655
278,81,2042
279,81,2142
280,80,1844
281,80,1480
282,81,1344
283,79,2321
284,80,1537
285,80,1942
286,80,2052
287,79,2982
288,79,2929
289,80,1907
290,80,2208
291,80,1728
292,81,1782
293,81,1433
294,80,2647
295,80,1477
296,80,3511
297,80,1754
298,80,1538
299,81,2192
300,80,2372
301,80,1742
302,81,2809
303,80,1564
304,80,2314
305,80,1659
306,81,1719
307,79,1549
308,81,1349
309,80,2517
310,80,953
311,81,1411
312,80,2249
313,80,1700
314,81,1102
315,80,2295
316,81,2801
317,81,2038
318,80,2404
319,80,1286
320,80,1744
321,80,2481
322,80,1682
323,80,1923
324,80,2168
325,80,2213
326,80,1822
327,80,1263
328,80,2103
329,80,2225
330,80,1766
331,80,2179
332,80,1902
333,79,1750
334,81,1528
335,80,1144
336,80,3008
337,80,1839
338,80,1293
339,79,3035
340,81,1670
341,80,1774
342,80,1425
343,80,1499
344,80,2379
345,80,1770
346,81,1794
347,81,2122
348,80,1984
349,80,2237
350,80,2361
351,81,2083
352,80,1548
353,81,1313
354,79,2242
355,80,1691
356,81,1564
357,80,1119
358,80,3182
359,80,2175
360,81,1655
361,81,2221
362,80,1734
363,80,2564
364,79,2721
365,80,1592
366,81,2544
367,80,1708
368,82,1207
369,80,2663
370,81,1662
371,81,1418
372,80,1423
373,80,2824
374,79,1879
375,80,2005
376,79,1121
377,80,2055
378,81,1849
379,81,991
380,79,1433
381,81,2082
382,80,2228
383,80,1100
384,80,1573
385,81,2479
386,81,1838
387,80,2043
388,80,1855
389,80,1985
390,81,1329
391,80,2070
392,80,2486
393,80,2061
394,81,1906
395,80,2221
396,80,1838
397,80,2607
398,80,2007
399,80,1978
400,80,2462
401,80,2072
402,81,1714
403,81,1932
404,80,2082
405,80,2589
406,81,2583
407,80,2390
408,81,1078
409,80,2684
410,79,1893
411,80,1969
412,80,2102
413,81,1403
414,81,1565
415,81,2171
416,80,2815
417,79,2244
418,80,1955
419,80,1461
420,81,1387
421,80,1818
422,80,2373
423,80,2553
424,80,2193
425,80,3178
426,80,1370
427,81,2015
428,80,1763
429,81,2651
430,80,1779
431,80,2421
432,81,1479
433,80,1506
434,79,2893
435,80,1551
436,79,2375
437,79,2792
438,80,2239
439,81,1882
440,80,2054
441,80,1830
442,80,2837
443,81,1607
444,80,2122
445,82,2286
446,80,1318
447,81,1368
448,80,2802
449,80,1626
450,80,1957
451,81,1610
452,80,1825
453,81,1838
454,80,1803
455,80,2185
456,80,1941
457,81,2330
458,81,1470
459,81,2443
460,81,1628
461,80,2334
462,80,1311
463,80,1672
464,82,1196
465,81,1569
466,81,1689
467,80,1883
468,81,1950
469,81,2507
470,80,1914
471,81,1428
472,80,2488
473,79,2073
474,80,1402
475,80,1535
476,80,2400
477,80,2092
478,80,2416
479,80,2038
480,80,1296
481,81,1803
482,80,2383
483,80,1552
484,79,2117
485,80,2189
486,81,2059
487,80,2831
488,80,1937
489,81,1257
490,80,1239
491,80,2675
492,81,1701
493,79,1391
494,80,2083
495,80,1252
496,81,2166
497,81,1873
498,80,1346
499,81,1140
500,80,2251
501,79,3661
502,80,2189
503,80,1521
