id,mis,count
1,535,1
2,520,11
3,534,1
4,524,20
5,532,1
6,547,19
7,527,43
8,535,3
9,530,1
10,534,2
11,534,1
12,523,4
13,532,1
14,524,3
15,538,3
16,533,2
17,535,1
18,531,1
19,521,87
20,525,2
21,538,1
22,528,5
23,533,1
24,525,1
25,536,1
26,531,2
27,525,18
28,531,8
29,534,5
30,532,1
31,532,1
32,528,3
33,527,9
34,543,1
35,548,1
36,530,1
37,533,5
38,531,7
39,546,1
40,531,1
41,521,1
42,525,20
43,537,1
44,528,2
45,522,33
46,536,1
47,525,2
48,543,1
49,530,2
50,542,1
51,538,2
52,534,43
53,525,11
54,529,16
55,541,3
56,539,1
57,527,2
58,531,6
59,520,40
60,542,1
61,539,1
62,531,10
63,531,2
64,545,1
65,536,1
66,538,2
67,539,1
68,527,58
69,525,204
70,531,1
71,534,5
72,529,154
73,539,1
74,535,1
75,535,5
76,527,7
77,526,14
78,525,186
79,540,1
80,527,1
81,532,9
82,529,35
83,529,1
84,533,29
85,533,6
86,540,3
87,535,1
88,539,1
89,542,3
90,527,1
91,527,12
92,522,12
93,526,8
94,531,5
95,539,1
96,527,5
97,532,11
98,546,1
99,534,1
100,538,1
101,530,8
102,531,1
103,531,10
104,538,2
105,522,153
106,537,4
107,526,1
108,541,1
109,531,2
110,533,24
111,529,6
112,525,1
113,549,1
114,542,1
115,531,1
116,537,1
117,539,1
118,546,1
119,532,1
120,535,17
121,537,5
122,537,22
123,528,1
124,531,1
125,531,1
126,536,4
127,534,1
128,527,20
129,541,1
130,534,2
131,528,8
132,530,20
133,530,6
134,529,10
135,526,17
136,539,1
137,523,20
138,539,1
139,530,39
140,535,1
141,529,24
142,546,1
143,532,1
144,535,1
145,529,1
146,533,1
147,532,2
148,525,11
149,532,2
150,535,1
151,539,4
152,537,2
153,538,1
154,537,1
155,533,1
156,540,1
157,537,1
158,545,1
159,532,1
160,531,1
161,532,1
162,530,3
163,540,1
164,533,1
165,531,9
166,538,4
167,538,2
168,540,1
169,527,2
170,532,19
171,525,22
172,534,8
173,532,1
174,543,1
175,556,1
176,535,2
177,538,4
178,537,1
179,537,1
180,529,19
181,541,1
182,528,1
183,532,2
184,524,193
185,544,1
186,528,6
187,534,1
188,537,3
189,518,118
190,538,4
191,544,1
192,535,1
193,543,1
194,522,35
195,539,1
196,536,1
197,533,5
198,537,4
199,542,1
200,539,1
201,529,1
202,536,1
203,532,25
204,529,1
205,539,1
206,532,1
207,537,1
208,531,3
209,532,4
210,531,1
211,533,21
212,527,60
213,543,1
214,527,1
215,518,236
216,542,1
217,536,1
218,535,4
219,535,2
220,532,3
221,533,8
222,526,2
223,527,7
224,524,36
225,534,1
226,537,1
227,534,1
228,526,1
229,517,4
230,535,1
231,537,1
232,527,25
233,533,1
234,546,1
235,530,9
236,538,1
237,521,4
238,537,1
239,531,2
240,536,2
241,545,4
242,531,1
243,525,16
244,529,6
245,540,4
246,539,1
247,536,3
248,535,1
249,543,1
250,538,1
251,534,1
252,528,1
253,536,1
254,517,61
255,538,1
256,530,1
257,537,44
258,526,4
259,530,1
260,531,1
261,531,14
262,540,1
263,529,1
264,542,1
265,542,1
266,530,5
267,530,8
268,532,1
269,527,6
270,532,47
271,534,4
272,537,1
273,535,3
274,528,8
275,537,19
276,532,4
277,534,2
278,525,1
279,532,1
280,530,12
281,517,28
282,531,3
283,528,20
284,538,1
285,532,2
286,537,2
287,525,344
288,524,3
289,543,1
290,534,13
291,534,1
292,524,22
293,538,2
294,528,5
295,536,1
296,527,16
297,529,15
298,531,1
299,538,1
300,538,1
301,521,7
302,544,1
303,532,3
304,525,3
305,532,4
306,529,1
307,536,1
308,536,1
309,531,1
310,538,1
311,535,2
312,537,1
313,541,1
314,526,83
315,531,1
316,541,1
317,544,1
318,532,8
319,552,1
320,541,1
321,534,1
322,521,26
323,530,2
324,525,130
325,520,99
326,526,46
327,542,1
328,544,1
329,529,1
330,548,1
331,532,20
332,539,1
333,537,19
334,527,148
335,535,19
336,536,2
337,531,1
338,526,55
339,534,1
340,551,1
341,521,68
342,539,1
343,527,11
344,527,1
345,530,1
346,547,1
347,535,1
348,542,1
349,539,11
350,542,1
351,527,16
352,532,4
353,536,2
354,531,1
355,535,1
356,536,2
357,545,1
358,525,2
359,523,180
360,533,12
361,533,2
362,515,972
363,529,1
364,535,1
365,552,1
366,531,12
367,536,1
368,531,1
369,525,30
370,536,1
371,542,1
372,547,1
373,524,14
374,532,2
375,531,1
376,550,1
377,535,1
378,540,1
379,526,3
380,524,46
381,533,20
382,527,47
383,532,76
384,536,11
385,537,1
386,527,4
387,533,2
388,531,3
389,535,2
390,530,4
391,541,1
392,529,2
393,531,2
394,534,1
395,532,4
396,538,1
397,537,1
398,544,1
399,523,12
400,533,3
401,533,1
402,532,17
403,528,3
404,530,1
405,535,1
406,529,1
407,527,5
408,530,5
409,542,1
410,538,1
411,532,5
412,531,18
413,528,27
414,534,4
415,535,1
416,529,2
417,540,3
418,534,1
419,529,6
420,534,2
421,523,4
422,526,2
423,532,1
424,535,5
425,524,2
426,541,1
427,537,1
428,533,4
429,546,1
430,532,6
431,532,1
432,521,1378
433,534,1
434,527,8
435,530,1
436,541,1
437,532,6
438,539,1
439,539,1
440,529,12
441,551,2
442,535,72
443,528,44
444,530,5
445,536,1
446,520,6
447,540,18
448,543,1
449,521,10
450,547,1
451,522,41
452,527,1
453,524,9
454,532,1
455,535,6
456,534,1
457,544,1
458,530,6
459,523,14
460,534,1
461,529,1
462,524,27
463,537,2
464,531,4
465,543,1
466,522,11
467,527,5
468,547,1
469,540,1
470,529,1
471,540,2
472,540,1
473,521,315
474,534,10
475,528,14
476,531,14
477,537,2
478,538,1
479,522,200
480,528,1
481,531,9
482,535,1
483,531,2
484,541,1
485,529,14
486,537,1
487,528,1
488,541,1
489,526,29
490,526,1
491,535,2
492,533,3
493,535,1
494,526,5
495,543,1
496,534,1
497,532,1
498,542,1
499,526,7
500,535,4
501,537,7
502,530,4
503,541,1
504,534,2
505,532,1
506,528,11
507,537,2
508,532,5
509,534,45
510,539,1
511,545,1
512,522,11
513,533,1
514,531,5
515,536,2
516,533,1
517,537,1
518,532,76
519,526,1
520,532,1
521,528,10
522,537,1
523,522,14
524,539,1
525,529,82
526,530,60
527,549,1
528,539,1
529,534,2
530,534,1
531,523,1
532,532,3
533,535,1
534,533,1
535,536,4
536,536,1
537,536,3
538,535,1
539,533,20
540,530,2
541,543,1
542,534,1
543,528,1
544,541,1
545,527,4
546,526,10
547,526,18
548,529,32
549,538,2
550,533,2
551,524,41
552,531,68
553,529,8
554,532,6
555,530,1
556,542,1
557,537,1
558,529,11
559,519,25
560,531,5
561,540,1
562,528,1
563,537,4
564,535,1
565,535,2
566,519,79
567,534,2
568,546,1
569,526,6
570,541,1
571,535,1
572,536,1
573,538,1
574,532,1
575,534,1
576,529,14
577,532,3
578,530,4
579,538,1
580,524,15
581,529,2
582,536,1
583,545,1
584,536,1
585,525,161
586,531,1
587,518,115
588,540,2
589,526,43
590,526,8
591,529,70
592,533,1
593,532,1
594,522,113
595,527,12
596,530,1
597,533,12
598,532,1
599,529,6
600,542,1
601,537,1
602,532,1
603,530,16
604,527,7
605,530,1
606,526,8
607,534,5
608,541,1
609,534,3
610,536,2
611,533,1
612,529,4
613,530,176
614,527,15
615,533,11
616,529,1
617,538,1
618,519,8
619,529,9
620,525,24
621,537,1
622,532,1
623,533,1
624,532,5
625,535,8
626,537,1
627,530,5
628,529,9
629,525,92
630,535,3
631,523,102
632,537,1
633,534,1
634,531,3
635,536,1
636,517,9
637,537,3
638,536,2
639,529,1
640,527,2
641,544,1
642,533,13
643,536,8
644,531,12
645,527,1
646,522,245
647,535,1
648,534,1
649,541,1
650,529,1
651,526,5
652,527,9
653,527,16
654,541,2
655,517,4
656,524,1
657,524,22
658,522,1
659,546,4
660,541,1
661,541,1
662,531,3
663,536,8
664,549,1
665,528,5
666,533,1
667,531,1
668,529,4
669,535,5
670,527,21
671,532,1
672,536,1
673,535,2
674,538,1
675,529,3
676,534,3
677,547,1
678,540,2
679,537,1
680,531,1
681,548,1
682,535,8
683,526,2
684,537,1
685,536,1
686,525,14
687,539,1
688,532,11
689,539,3
690,524,51
691,532,1
692,532,1
693,529,2
694,524,4
695,529,1
696,541,1
697,530,3
698,532,1
699,526,3
700,528,4
701,528,33
702,536,1
703,531,1
704,536,1
705,532,63
706,539,4
707,528,1
708,535,1
709,532,2
710,537,2
711,526,5
712,535,25
713,532,21
714,533,57
715,526,3
716,539,1
717,528,7
718,543,1
719,526,34
720,530,7
721,534,1
722,534,12
723,536,1
724,527,1
725,530,2
726,533,1
727,538,5
728,529,12
729,524,23
730,523,4
731,530,1
732,529,1
733,538,1
734,526,9
735,544,2
736,536,1
737,537,5
738,534,16
739,533,1
740,538,2
741,544,1
742,524,43
743,528,22
744,527,12
745,538,2
746,546,1
747,531,1
748,517,8
749,539,1
750,532,7
751,543,1
752,546,1
753,533,2
754,529,3
755,547,1
756,543,1
757,540,1
758,536,7
759,531,6
760,540,1
761,527,21
762,542,1
763,544,1
764,525,11
765,523,156
766,529,7
767,543,1
768,547,1
769,532,1
770,530,1
771,534,1
772,523,75
773,523,10
774,538,1
775,534,1
776,528,1
777,549,1
778,540,1
779,543,1
780,539,1
781,533,10
782,522,65
783,526,2
784,534,1
785,530,1
786,535,1
787,532,10
788,527,44
789,539,1
790,528,1
791,538,1
792,525,59
793,521,21
794,535,4
795,539,3
796,531,13
797,536,1
798,550,1
799,538,1
800,537,2
801,521,28
802,537,2
803,524,3
804,532,74
805,527,1
806,533,1
807,532,3
808,526,1
809,533,3
810,538,1
811,533,1
812,524,1
813,537,4
814,534,1
815,541,1
816,536,1
817,515,30
818,531,7
819,536,1
820,532,1
821,530,3
822,529,40
823,534,10
824,539,1
825,518,14
826,531,20
827,531,10
828,539,1
829,534,12
830,532,1
831,532,1
832,528,13
833,518,152
834,523,88
835,539,1
836,537,1
837,547,1
838,528,18
839,523,1
840,534,1
841,533,3
842,527,28
843,540,1
844,520,144
845,536,1
846,534,2
847,529,5
848,535,1
