id,mis,count
1,19,36
2,22,47
3,20,52
4,23,26
5,23,8
6,20,51
7,21,21
8,22,33
9,22,10
10,21,12
11,22,56
12,21,68
13,21,55
14,23,30
15,23,55
16,22,39
17,24,13
18,21,16
19,22,45
20,22,25
21,20,39
22,22,33
23,20,33
24,22,13
25,23,25
26,20,47
27,20,60
28,22,20
29,23,12
30,22,20
31,21,35
32,22,10
33,21,43
34,23,17
35,23,35
36,21,29
37,22,16
38,21,45
39,20,42
40,23,26
41,21,58
42,21,57
43,23,13
44,21,20
45,22,27
46,21,31
47,22,18
48,23,17
49,23,29
50,22,24
51,23,38
52,22,31
53,22,7
54,23,46
55,23,8
56,22,16
57,23,13
58,21,56
59,22,32
60,20,25
61,22,28
62,21,37
63,21,40
64,23,28
65,22,28
66,21,58
67,23,10
68,21,23
69,21,14
70,23,24
71,21,74
72,20,37
73,21,39
74,20,79
75,20,85
76,22,14
77,23,10
78,21,51
79,23,18
80,22,17
81,20,23
82,21,19
83,23,42
84,22,25
85,22,76
86,21,60
87,21,68
88,23,12
89,22,39
90,22,36
91,22,15
92,20,42
93,20,74
94,23,25
95,21,22
96,22,33
97,22,43
98,22,103
99,20,18
100,20,77
101,23,35
102,20,45
103,20,37
104,22,31
105,21,37
106,23,9
107,22,36
108,20,46
109,21,37
110,21,33
111,21,46
112,22,32
113,21,58
114,22,35
115,21,24
116,21,96
117,22,23
118,21,26
119,22,24
120,24,13
121,22,13
122,21,21
123,21,34
124,22,62
125,23,36
126,22,15
127,21,65
128,22,50
129,22,30
130,22,31
131,22,44
132,23,29
133,23,14
134,22,17
135,22,18
136,23,15
137,21,134
138,21,46
139,22,34
140,21,46
141,22,85
142,21,60
143,22,22
144,22,35
145,23,45
146,21,33
147,21,69
148,22,47
149,21,25
150,22,43
151,21,45
152,22,59
153,22,58
154,23,21
155,22,35
156,23,9
157,22,35
158,21,48
159,19,55
160,22,47
161,20,39
162,21,92
163,20,61
164,22,40
165,21,56
166,21,40
167,21,36
168,20,36
169,21,24
170,22,20
171,23,21
172,21,25
173,22,28
174,22,39
175,22,23
176,23,7
177,23,31
178,20,43
179,21,68
180,24,11
181,21,21
182,24,7
183,22,28
184,21,34
185,21,40
186,22,34
187,20,57
188,21,34
189,21,14
190,20,30
191,23,30
192,22,18
193,21,91
194,21,31
195,22,50
196,20,58
197,22,36
198,22,14
199,23,14
200,22,37
201,22,14
202,22,50
203,22,72
204,20,28
205,20,41
206,23,18
207,23,16
208,23,22
209,22,43
210,21,26
211,21,23
212,21,51
213,21,54
214,22,19
215,21,17
216,23,35
217,21,29
218,22,32
219,23,10
220,21,42
221,23,39
222,22,44
223,20,72
224,23,18
225,22,28
226,21,27
227,21,36
228,21,26
229,22,34
230,23,14
