id,mis,count
1,41,4
2,44,3
3,41,18
4,41,30
5,43,1
6,45,5
7,43,12
8,42,2
9,43,5
10,42,16
11,44,13
12,43,113
13,44,1
14,44,2
15,44,4
16,41,13
17,43,28
18,42,1
19,44,1
20,43,5
21,43,30
22,44,1
23,43,4
24,45,3
25,42,63
26,43,5
27,43,30
28,43,1
29,44,3
30,43,10
31,45,1
32,42,11
33,44,2
34,42,2
35,43,2
36,45,4
37,42,13
38,43,2
39,42,14
40,45,2
41,44,1
42,44,1
43,43,9
44,41,27
45,41,4
46,45,1
47,40,55
48,41,7
49,43,14
50,42,7
51,43,4
52,45,23
53,41,81
54,41,2
55,42,98
56,42,43
57,43,13
58,43,1
59,43,2
60,43,27
61,41,37
62,43,112
63,42,5
64,43,58
65,43,8
66,42,21
67,44,9
68,43,3
69,41,62
70,42,3
71,40,24
72,44,6
73,41,31
74,44,7
75,42,32
76,43,7
77,43,3
78,42,40
79,42,1
80,43,35
81,42,17
82,41,10
83,41,63
84,42,8
85,45,1
86,42,27
87,43,162
88,43,58
89,43,1
90,44,18
91,42,26
92,42,18
93,42,19
94,45,14
95,45,4
96,43,12
97,40,250
98,44,1
99,44,27
100,42,1
101,44,82
102,42,6
103,44,1
104,43,17
105,42,51
106,43,7
107,43,43
108,42,20
109,44,1
110,44,29
111,43,19
112,42,32
113,42,16
114,45,1
115,44,1
116,42,6
117,42,6
118,45,2
119,42,3
120,42,4
121,44,152
122,41,27
123,42,3
124,41,35
125,42,36
126,43,2
127,42,20
128,45,2
129,42,52
130,41,27
131,43,39
132,44,17
133,44,4
134,43,111
135,45,1
136,44,1
137,45,1
138,45,1
139,44,4
140,42,9
141,43,3
142,44,22
143,44,7
144,42,6
145,42,3
146,43,4
147,42,12
148,42,6
149,44,6
150,43,3
151,43,18
152,41,10
153,44,8
154,43,3
155,44,2
156,42,98
157,44,14
158,44,1
159,44,18
160,41,51
161,44,4
162,43,2
163,41,12
164,43,3
165,43,15
166,44,5
167,42,29
168,42,23
169,42,26
170,43,2
171,41,1
172,41,26
173,42,9
174,45,5
175,43,4
176,44,2
177,42,2
178,44,9
179,46,1
180,44,5
181,45,4
182,45,1
183,43,2
184,44,36
185,42,3
186,42,84
187,44,7
188,43,1
189,41,21
190,43,1
191,43,18
192,42,4
193,43,2
194,43,7
195,41,6
196,42,35
197,43,15
198,42,12
199,47,5
200,44,1
201,41,37
202,43,7
203,44,1
204,43,11
205,41,28
206,44,14
207,44,3
208,44,5
209,43,2
210,43,56
211,41,8
212,42,4
213,44,2
214,43,6
215,43,3
216,43,2
217,44,2
218,45,1
219,43,1
220,41,34
221,43,18
222,42,16
223,43,10
224,43,3
225,41,7
