id,mis,count
1,27,6
2,26,7
3,25,12
4,27,9
5,26,13
6,26,7
7,26,14
8,28,15
9,27,10
10,26,8
11,26,6
12,27,9
13,26,7
14,26,11
15,26,7
16,26,12
17,26,9
18,27,16
19,26,11
20,26,5
21,26,10
22,27,8
23,26,10
24,26,6
25,26,7
26,27,10
27,27,10
28,26,10
29,26,10
30,27,9
31,27,9
32,25,13
33,26,5
34,27,6
35,26,8
36,26,14
37,26,4
38,26,6
39,26,14
40,26,9
41,27,8
42,26,17
43,27,7
44,26,6
45,26,14
46,26,18
47,26,10
48,26,5
49,27,13
50,27,8
51,25,7
52,26,5
53,26,6
54,26,10
55,26,8
56,26,18
57,26,9
58,27,10
59,26,8
60,27,10
61,26,9
62,27,8
63,27,8
64,26,10
65,26,9
66,26,8
67,26,14
68,27,5
69,26,10
70,26,9
71,27,15
72,27,7
73,26,10
74,27,8
75,26,8
76,27,10
77,26,12
78,26,10
79,26,8
80,26,12
81,27,7
82,26,9
83,26,7
84,26,6
85,27,6
86,27,10
87,26,9
88,27,13
89,27,6
90,26,9
91,26,10
92,26,21
93,27,16
94,27,11
95,25,10
96,27,5
97,26,4
98,26,6
99,27,7
100,26,7
101,26,5
102,27,6
103,26,8
104,25,10
105,26,16
106,26,9
107,26,9
108,26,16
109,26,5
110,26,10
111,27,12
112,27,8
113,25,6
114,26,9
115,26,12
116,26,9
117,26,15
118,27,12
119,27,11
120,26,10
121,26,4
122,26,11
123,26,6
124,27,8
125,27,6
126,26,13
127,26,12
128,26,12
129,26,12
130,26,11
131,26,13
132,26,11
133,26,15
134,26,9
135,26,6
136,26,12
137,27,9
138,26,9
139,26,6
140,27,10
141,26,8
142,26,9
143,26,7
144,27,7
145,27,10
146,26,12
147,26,7
148,26,9
149,26,9
150,26,6
151,26,14
152,25,14
153,26,8
154,27,10
155,26,9
156,27,7
157,27,10
158,26,21
159,26,17
160,26,10
161,26,7
162,27,9
163,26,7
164,26,11
165,26,13
166,26,7
167,27,5
168,26,10
169,27,9
170,26,12
171,26,9
172,26,9
173,26,9
174,27,6
175,26,11
176,27,6
177,26,9
178,27,10
179,26,9
180,26,8
181,26,11
182,26,9
183,26,7
184,26,6
185,26,10
186,26,9
187,26,8
188,26,10
189,26,6
190,26,8
191,27,7
192,26,9
193,26,7
194,26,12
195,26,10
196,26,9
197,26,12
198,27,4
199,27,9
200,26,8
201,26,19
202,26,9
203,26,7
204,26,10
205,26,10
206,26,17
207,26,8
208,26,8
209,27,9
210,26,8
211,26,7
212,26,13
213,25,9
214,26,12
215,27,10
216,27,10
217,27,5
218,27,12
219,26,18
220,27,12
221,27,20
222,26,14
