id,mis,count
1,27,118
2,26,314
3,25,176
4,27,228
5,26,175
6,26,154
7,26,283
8,28,130
9,27,221
10,26,291
11,26,172
12,27,137
13,26,301
14,26,197
15,26,200
16,26,192
17,26,177
18,27,215
19,26,233
20,26,191
21,26,176
22,27,169
23,26,173
24,26,234
25,26,138
26,27,131
27,27,116
28,26,206
29,26,142
30,27,204
31,27,154
32,25,218
33,26,92
34,27,146
35,26,186
36,26,135
37,26,193
38,26,179
39,26,162
40,26,219
41,27,160
42,26,142
43,27,113
44,26,217
45,26,251
46,26,166
47,26,217
48,26,156
49,27,177
50,27,114
51,25,218
52,26,200
53,26,206
54,26,257
55,26,169
56,26,175
57,26,184
58,27,163
59,26,213
60,27,239
61,26,190
62,27,121
63,27,185
64,26,191
65,26,160
66,26,178
67,26,225
68,27,173
69,26,184
70,26,204
71,27,191
72,27,155
73,26,145
74,27,210
75,26,178
76,27,102
77,26,223
78,26,243
79,26,276
80,26,168
81,27,125
82,26,210
83,26,98
84,26,181
85,27,216
86,27,138
87,26,227
88,27,153
89,27,191
90,26,156
91,26,135
92,26,172
93,27,186
94,27,221
95,25,236
96,27,241
97,26,180
98,26,193
99,27,156
100,26,246
101,26,174
102,27,151
103,26,145
104,25,233
105,26,258
106,26,241
107,26,211
108,26,133
109,26,227
110,26,222
111,27,217
112,27,178
113,25,229
114,26,144
115,26,79
116,26,275
117,26,186
118,27,141
119,27,187
120,26,234
121,26,105
122,26,226
123,26,248
124,27,129
125,27,185
126,26,161
127,26,183
128,26,154
129,26,245
130,26,251
131,26,246
132,26,297
133,26,231
134,26,196
135,26,169
136,26,249
137,27,91
138,26,154
139,26,184
140,27,201
141,26,199
142,26,252
143,26,193
144,27,179
145,27,149
146,26,109
147,26,305
148,26,245
149,26,259
150,26,161
151,26,214
152,25,188
153,26,240
154,27,183
155,26,160
156,27,113
157,27,177
158,26,266
159,26,256
160,26,225
161,26,203
162,27,137
163,26,192
164,26,180
165,26,211
166,26,214
167,27,139
168,26,101
169,27,208
170,26,159
171,26,161
172,26,199
173,26,251
174,27,104
175,26,149
176,27,129
177,26,141
178,27,193
179,26,215
180,26,144
181,26,319
182,26,276
183,26,180
184,26,200
185,26,109
186,26,187
187,26,199
188,26,217
189,26,257
190,26,232
191,27,162
192,26,132
193,26,131
194,26,208
195,26,153
196,26,219
197,26,194
198,27,86
199,27,192
200,26,231
201,26,159
202,26,207
203,26,223
204,26,176
205,26,187
206,26,122
207,26,166
208,26,188
209,27,181
210,26,262
211,26,248
212,26,213
213,25,186
214,26,209
215,27,138
216,27,201
217,27,137
218,27,166
219,26,277
220,27,206
221,27,178
222,26,324
223,25,200
224,26,177
225,27,100
226,27,180
227,26,207
228,26,217
