id,mis,count
1,100,10446
2,97,14626
3,98,12181
4,99,9170
5,98,11378
6,99,9610
7,98,12925
8,99,13050
9,98,12685
10,98,15877
11,98,17748
12,97,14589
13,99,8452
14,98,14158
15,99,9991
16,98,13664
17,99,11017
18,98,13844
19,98,12319
20,99,14246
21,98,13842
22,98,10381
23,98,15570
24,98,10830
25,98,13068
26,98,15426
27,97,12248
28,97,13488
29,99,11650
30,98,9913
31,98,14780
32,98,9099
33,98,10647
34,98,10253
35,99,14356
36,98,11669
37,97,12464
38,98,9838
39,98,14137
40,98,13021
41,97,22353
42,98,13231
43,98,14554
44,98,10147
45,98,9090
46,98,8579
47,99,8895
48,99,15659
49,98,9682
50,98,7869
51,98,14600
52,98,8671
53,98,10727
54,99,9454
55,98,11486
56,99,16319
57,99,7806
58,99,10633
59,98,12253
60,98,12095
61,99,6082
62,98,11631
63,99,11534
64,98,10717
65,98,14877
66,99,11411
67,98,10858
68,98,12809
69,99,13283
70,98,9049
71,98,17413
72,98,16052
73,97,12149
74,98,11508
75,98,8037
76,98,15387
77,99,9574
78,98,14862
79,98,14567
80,98,11470
81,98,9799
82,98,10582
83,97,12080
84,98,16105
85,99,11542
86,98,12158
87,99,10842
88,98,14404
89,98,9221
90,98,12241
91,97,16528
92,98,12867
93,97,16716
94,98,11747
95,98,9758
96,98,15295
97,99,10307
98,99,12976
99,98,11720
100,98,13649
101,98,16004
102,99,14749
103,99,13473
104,98,13211
105,98,10488
106,98,10382
107,98,18905
108,97,12847
109,98,10415
110,98,13646
111,98,18681
112,99,8752
113,98,12599
114,98,13294
115,97,10532
116,98,10195
117,98,12487
118,99,8242
119,99,13839
120,99,16385
121,99,11214
122,97,11633
123,98,10953
124,99,16912
125,98,13132
126,99,9244
127,99,9986
128,98,14828
129,98,11668
130,99,9292
131,98,14211
132,99,8438
133,98,13533
134,99,7496
135,98,10587
136,98,12720
137,98,11780
138,98,9179
139,98,9378
140,97,10889
141,98,13182
142,98,19282
143,99,13657
144,97,9894
145,98,16065
146,98,7792
147,99,11578
148,98,11408
149,98,18097
150,97,14576
151,98,8290
152,99,8567
153,98,14057
154,98,9942
155,98,9275
156,99,15767
157,98,12772
158,98,14385
159,98,17807
160,98,16861
161,98,16526
162,98,8703
163,99,11066
164,97,17526
165,98,9568
166,98,8441
167,98,12426
168,98,14892
169,99,12099
170,98,12485
171,99,8502
172,98,12744
173,98,12086
174,98,15527
175,98,13314
176,98,17550
177,98,10959
178,98,9634
179,98,11582
180,98,11675
181,98,11666
182,99,8767
183,99,11216
184,99,15869
185,98,12704
186,99,9806
187,98,13697
188,98,7973
189,99,10227
190,99,11330
191,98,8393
192,98,9859
193,97,12413
194,97,13918
195,98,17082
196,99,7175
197,99,8647
198,98,14631
199,98,9344
200,99,8383
201,98,14665
202,99,11789
203,99,9290
204,98,12477
205,99,7184
206,99,14054
207,98,9808
208,100,8121
209,98,12486
210,98,10144
211,99,16361
212,98,11543
213,98,14608
214,98,10836
215,98,14609
216,98,15630
217,98,13201
218,99,11208
219,98,14404
220,97,12573
221,98,13875
222,99,11704
223,98,12740
224,98,9759
225,98,15985
226,98,15263
227,98,8898
228,98,12073
229,99,10403
230,98,10430
231,100,9550
232,98,11183
233,97,12345
234,98,9456
235,98,11200
236,98,17275
237,97,18585
238,98,10424
239,98,14889
240,97,15058
241,98,13060
242,98,11206
243,98,9692
244,98,10815
245,98,10162
246,98,8782
247,98,11621
248,99,7696
249,99,9286
250,98,8406
251,98,13893
252,99,15230
253,98,10551
254,98,12665
255,97,13911
256,98,16794
257,98,9541
258,98,12384
259,98,12997
260,98,13985
261,100,12700
262,98,12395
263,99,8282
264,98,13764
265,99,12904
266,99,11117
267,98,17231
268,98,11089
269,98,13458
270,97,18063
271,99,8157
272,98,23685
273,98,14852
274,98,14895
275,99,11251
276,98,9704
277,98,14222
278,99,13854
279,100,9025
280,98,10447
281,97,11559
282,100,8191
283,98,9944
284,98,9300
285,98,13557
286,99,10201
287,98,11038
288,98,11246
289,99,7894
290,98,14528
291,98,9622
292,98,13753
293,98,9101
294,98,15495
295,98,9918
296,99,17270
297,98,12927
298,99,8116
299,98,9762
300,97,9339
301,98,11939
302,99,8968
303,99,11171
304,98,9638
305,98,11266
306,98,11621
307,98,15334
308,97,14797
309,98,10118
