id,mis,count
1,41,250
2,44,40
3,41,18
4,41,34
5,43,3
6,45,8
7,43,63
8,42,48
9,43,52
10,42,6
11,44,40
12,43,35
13,44,56
14,44,13
15,44,52
16,41,2
17,43,42
18,42,42
19,44,58
20,43,38
21,43,539
22,44,60
23,43,46
24,45,78
25,42,28
26,43,5
27,43,14
28,43,8
29,44,105
30,43,49
31,45,79
32,42,16
33,44,112
34,42,156
35,43,40
36,45,15
37,42,31
38,43,20
39,42,128
40,45,42
41,44,18
42,44,9
43,43,205
44,41,83
45,41,13
46,45,110
47,40,61
48,41,10
49,43,27
50,42,31
51,43,76
52,45,35
53,41,20
54,41,7
55,42,80
56,42,62
57,43,112
58,43,24
59,43,56
60,43,135
61,41,65
62,43,61
63,42,102
64,43,69
65,43,144
66,42,49
67,44,3
68,43,13
69,41,299
70,42,59
71,40,57
72,44,43
73,41,81
74,44,95
75,42,85
76,43,48
77,43,57
78,42,16
79,42,47
80,43,134
81,42,59
82,41,477
83,41,46
84,42,41
85,45,115
86,42,144
87,43,246
88,43,62
89,43,102
90,44,89
91,42,99
92,42,74
93,42,221
94,45,11
95,45,34
96,43,25
97,40,45
98,44,17
99,44,17
100,42,39
101,44,45
102,42,16
103,44,39
104,43,53
105,42,202
106,43,175
107,43,78
108,42,78
109,44,19
110,44,57
111,43,108
112,42,111
113,42,25
114,45,19
115,44,16
116,42,51
117,42,6
118,45,61
119,42,262
120,42,19
121,44,26
122,41,521
123,42,47
124,41,8
125,42,128
126,43,23
127,42,23
128,45,31
129,42,183
130,41,203
131,43,28
132,44,38
133,44,40
134,43,131
135,45,128
136,44,3
137,45,22
138,45,375
139,44,14
140,42,40
141,43,2
142,44,36
143,44,55
144,42,40
145,42,21
146,43,45
147,42,68
148,42,38
149,44,46
150,43,6
151,43,85
152,41,99
153,44,177
154,43,19
155,44,138
156,42,70
157,44,27
158,44,55
159,44,88
160,41,36
161,44,116
162,43,24
163,41,18
164,43,44
165,43,7
166,44,101
167,42,196
168,42,5
169,42,349
170,43,115
171,41,182
172,41,140
173,42,41
174,45,163
175,43,87
176,44,43
177,42,9
178,44,131
179,46,102
180,44,60
181,45,118
182,45,83
183,43,17
184,44,128
185,42,19
186,42,262
187,44,2
188,43,9
189,41,56
190,43,89
191,43,59
192,42,67
193,43,23
194,43,36
195,41,16
196,42,120
197,43,17
198,42,159
199,47,56
200,44,32
201,41,114
202,43,49
203,44,40
204,43,93
205,41,14
206,44,126
207,44,41
208,44,51
209,43,40
210,43,20
211,41,4
212,42,10
213,44,8
214,43,7
215,43,24
216,43,35
217,44,44
218,45,153
219,43,37
220,41,90
221,43,121
222,42,10
223,43,155
224,43,13
225,41,36
226,41,20
227,43,41
228,42,98
229,44,52
230,43,5
231,43,18
232,41,121
233,43,17
234,42,32
235,45,56
236,46,23
237,40,68
238,44,12
239,42,23
240,43,188
241,45,11
242,43,17
243,43,41
244,44,179
245,42,81
246,42,34
247,43,157
248,44,63
249,41,49
250,41,14
251,43,78
252,44,110
253,42,17
254,43,108
255,46,161
256,44,51
257,43,69
258,45,38
259,43,29
260,45,89
261,44,25
262,45,44
263,42,109
264,43,206
265,42,117
266,43,128
267,42,123
268,43,19
269,43,92
270,40,164
271,43,28
272,43,13
273,43,179
274,44,12
275,44,30
276,44,43
277,45,58
278,45,17
279,46,6
280,45,95
281,42,214
282,41,65
283,43,14
284,43,15
285,42,21
286,44,58
287,42,42
288,43,51
289,44,23
290,43,129
291,43,136
292,42,15
293,43,216
294,41,31
295,44,21
296,43,45
297,43,45
298,43,145
299,42,56
300,45,33
301,41,95
302,43,228
303,43,95
304,43,133
305,42,125
306,44,11
307,43,6
308,42,228
309,44,7
310,44,40
311,41,26
312,45,17
313,42,49
314,42,33
315,43,81
316,42,130
317,43,88
318,43,22
319,42,25
320,43,27
321,43,27
322,43,1
323,44,166
324,45,86
325,44,89
326,43,33
327,44,69
328,45,22
329,41,54
330,42,128
331,42,38
332,43,6
333,43,157
334,45,16
335,43,59
336,43,72
337,45,30
338,43,25
339,43,30
340,44,11
341,44,14
342,44,28
343,42,24
344,45,2
345,44,64
346,44,3
347,44,8
348,43,22
349,44,66
350,44,46
351,42,131
352,42,226
353,44,8
354,45,22
355,45,33
356,41,40
357,43,24
358,43,27
359,44,87
360,44,62
361,42,62
362,42,280
363,43,51
364,44,96
365,43,34
366,42,54
367,44,42
368,41,88
369,44,85
370,43,19
371,41,25
372,42,8
373,43,46
374,46,101
375,43,21
376,44,72
377,44,93
378,41,219
379,41,132
380,44,105
381,42,75
382,44,42
383,43,6
384,44,109
385,42,24
386,42,147
387,42,75
388,42,20
389,43,140
390,43,12
391,44,13
392,42,48
393,43,66
394,41,34
395,44,155
396,44,174
397,42,16
398,43,244
399,45,51
400,45,32
401,41,65
402,41,37
403,41,121
404,42,63
405,42,246
406,42,196
407,41,19
408,42,34
409,43,38
410,42,11
411,42,12
412,44,79
413,42,63
414,43,96
415,45,42
416,42,67
417,44,52
418,43,23
419,43,26
420,44,95
421,44,14
422,44,27
423,42,135
424,42,94
425,44,102
426,42,44
427,43,18
428,45,93
429,43,77
430,42,106
431,43,57
432,41,24
433,45,15
434,42,144
435,45,59
436,44,199
437,43,18
438,42,168
439,43,33
440,41,17
441,42,30
442,44,149
443,43,34
444,40,54
445,41,76
446,43,351
447,42,28
448,43,116
449,46,22
450,42,80
451,43,89
452,44,12
453,43,179
454,43,41
455,44,39
456,42,68
457,43,34
458,44,363
459,44,108
460,43,57
461,42,11
462,42,32
463,43,11
464,42,18
465,42,8
466,44,157
467,47,19
468,44,98
469,45,88
470,42,148
471,45,34
472,42,31
473,42,56
474,43,14
475,45,15
476,42,133
477,40,36
478,43,37
479,44,49
480,44,27
481,45,3
482,42,64
483,45,53
484,45,3
485,43,2
486,41,135
487,43,48
488,42,46
489,43,24
490,42,9
491,45,91
492,43,21
493,43,55
494,44,56
495,43,78
496,42,100
497,42,12
498,43,77
499,44,6
500,44,56
501,43,79
502,43,60
503,43,96
504,42,282
505,42,40
506,42,21
507,45,49
508,43,33
509,43,128
510,44,3
511,43,76
512,44,20
513,44,6
514,42,109
515,43,27
516,42,128
517,44,6
518,44,60
519,44,39
520,44,86
521,42,25
522,43,11
523,43,34
524,43,25
525,43,113
526,42,23
527,44,43
528,45,178
529,45,29
530,42,60
531,45,78
532,43,13
533,41,184
534,42,37
535,44,44
536,42,22
537,43,141
538,44,80
539,43,57
540,43,18
541,42,37
542,42,49
543,42,30
544,41,6
545,42,37
546,45,142
547,44,72
548,43,26
549,44,47
550,42,22
551,45,9
552,46,41
553,43,74
554,45,167
555,42,7
556,43,55
557,43,40
558,43,8
559,45,16
560,42,111
561,44,167
562,42,173
563,42,31
564,44,84
565,42,25
566,44,9
567,42,54
568,43,67
569,41,17
570,42,124
571,44,95
572,42,9
573,42,51
574,44,6
575,41,47
576,42,81
577,42,18
578,44,135
579,40,19
580,43,12
581,43,45
582,41,153
583,44,26
584,43,12
585,42,382
586,43,31
587,46,53
588,44,46
589,41,9
590,43,37
591,42,79
592,45,24
593,42,36
594,43,15
595,42,185
596,45,39
