id,mis,count
1,59,37
2,58,207
3,61,11
4,59,60
5,59,157
6,56,294
7,62,13
8,60,69
9,62,2
10,64,6
11,59,47
12,55,934
13,57,207
14,58,102
15,59,14
16,56,271
17,63,16
18,60,16
19,59,85
20,59,57
21,59,50
22,59,21
23,59,111
24,62,27
25,58,166
26,65,1
27,58,32
28,61,14
29,59,31
30,53,1303
31,59,102
32,63,5
33,57,42
34,60,42
35,59,72
36,59,63
37,59,34
38,63,9
39,60,13
40,55,399
41,62,6
42,59,7
43,56,226
44,60,130
45,59,15
46,61,68
47,60,61
48,58,103
49,61,66
50,58,231
51,57,169
52,56,141
53,59,148
54,55,1100
55,59,20
56,56,216
57,57,303
58,59,65
59,57,62
60,59,11
61,62,71
62,58,83
63,57,67
64,55,1546
65,62,6
66,61,21
67,60,37
68,59,50
69,60,579
70,59,55
71,59,54
72,58,120
73,59,27
74,60,171
75,64,6
76,58,48
77,62,23
78,57,87
79,62,33
80,56,131
81,56,277
82,61,18
83,60,40
84,57,73
85,60,101
86,61,26
87,59,59
88,58,24
89,57,187
90,59,60
91,57,105
92,59,3
93,58,100
94,57,491
95,59,40
96,62,7
97,58,69
98,59,97
99,59,45
100,59,33
101,58,175
102,60,132
103,62,20
104,66,5
105,58,399
106,64,2
107,56,175
108,58,78
109,58,248
110,58,99
111,58,98
112,60,14
113,62,6
114,61,13
115,57,125
116,56,304
117,60,34
118,58,31
119,63,18
120,61,6
121,62,18
122,58,89
123,60,26
124,60,24
125,63,15
126,61,2
127,59,66
128,63,4
129,59,16
130,60,224
131,60,57
132,56,238
133,62,6
134,58,165
135,57,514
136,59,11
137,62,23
138,61,13
139,59,276
140,62,11
141,61,5
142,62,11
143,61,25
144,56,217
145,56,155
146,59,39
147,62,16
148,56,1013
149,62,32
150,61,10
151,63,4
152,59,40
153,58,588
154,61,63
155,62,22
156,64,1
157,63,8
158,61,35
159,59,65
160,66,5
161,61,16
162,60,171
163,57,237
164,61,48
165,61,32
166,53,618
167,62,8
168,62,17
169,61,3
170,55,427
171,58,89
172,62,40
173,62,20
174,59,57
175,63,10
176,60,38
177,58,105
178,58,52
179,59,301
180,62,6
181,60,4
182,60,150
183,60,55
184,55,275
185,61,25
186,57,161
187,58,38
188,60,19
189,61,9
190,63,6
191,64,3
192,56,204
193,58,147
194,59,29
195,59,49
196,58,45
197,63,2
198,62,5
199,63,6
200,63,4
201,59,105
202,58,343
203,61,106
204,58,281
205,56,1294
206,65,11
207,62,3
208,65,11
209,60,8
210,61,20
211,61,19
212,59,55
213,62,69
214,60,18
215,61,50
216,64,3
217,60,41
218,61,10
219,59,35
220,62,24
221,62,7
222,62,9
223,56,236
224,56,118
225,59,39
226,60,76
227,59,64
228,61,28
229,55,372
230,59,52
231,58,135
232,58,179
233,59,49
234,58,26
235,62,6
236,64,1
237,57,70
238,60,12
239,61,37
240,58,204
241,61,113
242,59,37
243,60,200
244,60,147
245,63,4
246,57,62
247,58,66
248,61,11
249,61,27
250,59,33
251,58,29
252,56,623
253,61,34
254,57,158
255,62,2
256,63,8
257,59,96
258,59,26
259,62,18
260,62,19
261,58,151
262,59,45
263,58,95
264,57,139
265,62,13
266,63,4
267,57,367
268,59,67
269,55,411
270,65,1
271,60,93
272,61,50
273,59,52
274,57,131
275,56,327
276,61,28
277,59,30
278,60,29
279,57,126
280,55,471
281,58,104
282,61,92
283,61,15
284,59,35
285,57,88
286,60,123
287,59,43
288,58,130
289,59,183
290,57,88
291,60,10
292,58,51
293,60,39
294,60,28
295,60,42
296,58,181
297,57,123
298,56,171
299,59,18
300,61,5
301,62,21
302,64,1
303,56,82
304,57,134
305,59,97
306,58,91
307,60,17
308,59,68
309,58,136
310,58,29
311,59,256
312,63,4
313,57,113
314,60,42
315,59,73
316,57,240
317,59,45
318,62,9
319,62,47
320,63,14
321,58,242
322,61,128
323,61,28
324,60,22
325,58,308
326,62,8
327,64,8
328,63,16
329,58,57
330,62,6
331,60,115
332,59,49
333,58,45
334,58,156
335,59,111
336,62,27
337,57,315
338,60,23
339,57,242
340,60,141
341,60,45
342,61,23
343,59,78
344,61,29
345,54,640
346,63,14
347,63,12
348,60,60
349,63,11
350,57,154
351,60,66
352,57,64
353,61,19
354,60,8
355,58,64
356,60,20
357,63,7
358,60,23
359,63,11
360,59,22
361,65,3
362,58,55
363,63,14
364,61,44
365,64,72
366,63,7
367,58,62
368,60,95
369,59,138
370,63,13
371,58,63
372,57,67
373,57,266
374,61,7
375,63,24
376,59,62
377,59,145
378,62,1
379,54,1764
380,56,89
381,57,94
382,61,8
383,57,164
384,61,13
385,62,4
386,59,92
387,59,184
388,62,15
389,59,31
390,56,157
391,56,200
392,60,91
393,62,9
394,64,18
395,57,241
396,64,17
397,62,12
398,63,6
399,57,203
400,60,15
401,61,28
402,59,32
403,57,232
404,60,31
405,54,440
406,57,156
407,63,12
408,54,316
409,58,134
410,60,44
411,56,290
412,61,30
413,58,65
414,63,20
415,57,164
416,61,14
417,63,7
418,58,122
419,63,14
420,58,93
421,63,17
422,58,223
423,62,35
424,62,31
425,59,58
426,60,43
427,57,224
428,58,143
429,61,18
430,57,59
431,57,32
432,59,204
433,58,129
434,59,61
435,60,94
436,58,221
437,59,116
438,60,23
439,57,168
440,61,75
441,59,86
442,60,90
443,58,11
444,59,71
445,58,166
446,60,35
447,57,301
448,61,16
449,59,66
450,63,9
451,57,321
452,59,114
453,61,7
454,60,20
455,60,11
456,59,50
457,57,103
458,59,76
459,60,15
460,59,46
461,59,58
462,55,193
463,62,4
464,58,333
465,60,29
466,57,194
467,61,13
468,58,39
469,58,172
470,57,113
471,57,480
472,60,69
473,61,23
474,59,35
475,58,45
476,61,30
477,57,34
478,60,40
479,57,145
480,63,2
481,58,157
482,63,11
483,61,18
484,60,72
485,58,61
486,62,12
487,60,70
488,62,6
489,60,21
490,61,22
491,61,10
492,56,167
493,59,43
494,59,56
495,60,49
496,60,104
497,62,53
498,64,38
499,58,96
500,61,26
501,60,140
502,60,17
503,63,19
504,61,16
505,57,37
506,60,23
507,61,5
508,57,1359
509,60,44
510,57,192
511,59,139
512,62,16
513,59,27
514,59,13
515,61,136
516,60,14
517,59,113
518,59,49
519,58,154
520,60,168
521,58,114
522,58,190
523,60,52
524,58,83
525,60,14
526,61,132
527,64,2
528,61,25
529,63,4
530,58,37
531,56,551
532,58,176
533,59,10
534,61,11
535,61,10
536,61,12
537,59,28
538,62,5
539,61,39
540,57,125
541,64,41
542,57,203
543,61,5
544,62,30
545,62,11
546,58,112
547,55,273
548,58,20
549,60,17
550,59,39
551,59,32
552,56,236
553,56,176
554,58,37
555,59,39
556,57,187
557,61,7
558,59,53
559,58,120
560,63,50
561,59,18
562,62,5
563,57,83
564,57,76
565,58,246
566,59,95
567,62,10
568,59,54
569,59,231
570,60,46
571,61,6
572,62,43
573,56,63
574,60,17
575,60,19
576,58,208
577,61,6
578,60,57
579,61,21
580,58,34
581,59,44
582,59,58
583,61,11
584,64,2
585,60,18
586,62,7
587,56,297
588,63,4
589,59,26
590,58,90
591,61,3
592,59,114
593,62,22
594,57,345
595,59,13
596,59,236
597,60,26
598,61,5
599,57,694
600,57,219
601,58,37
602,60,76
603,61,80
604,61,13
605,58,29
606,61,84
607,57,80
608,62,95
609,61,10
