id,mis,count
1,63,263
2,62,199
3,62,244
4,62,335
5,63,225
6,62,501
7,62,251
8,62,303
9,63,371
10,62,289
11,62,341
12,62,465
13,62,291
14,62,324
15,62,238
16,62,515
17,62,304
18,62,220
19,61,379
20,63,340
21,62,440
22,62,307
23,63,258
24,62,416
25,62,389
26,63,226
27,62,189
28,61,408
29,63,197
30,61,381
31,62,240
32,62,228
33,63,225
34,62,453
35,62,323
36,63,202
37,62,199
38,62,322
39,62,438
40,62,691
41,62,280
42,62,327
43,61,430
44,62,376
45,63,205
46,62,213
47,63,328
48,62,193
49,63,324
50,62,289
51,62,436
52,62,426
53,62,583
54,62,406
55,63,297
56,62,392
57,63,243
58,62,220
59,64,237
60,62,394
61,62,152
62,63,264
63,62,435
64,62,455
65,63,309
66,62,341
67,63,521
68,62,305
69,62,630
70,62,301
71,62,374
72,62,580
73,62,215
74,63,273
75,62,301
76,62,433
77,61,541
78,62,300
79,62,231
80,62,188
81,62,231
82,62,368
83,62,543
84,62,439
85,63,292
86,62,340
87,62,450
88,62,277
89,63,288
90,63,273
91,61,391
92,62,291
93,62,324
94,62,222
95,63,154
96,63,423
97,63,377
98,62,220
99,62,283
100,63,204
101,62,372
102,62,304
103,62,410
104,63,336
105,62,413
106,62,332
107,62,255
108,62,196
109,62,316
110,62,216
111,62,278
112,61,463
113,62,257
114,62,248
115,62,397
116,63,184
117,62,432
118,63,272
119,62,348
120,63,338
121,63,282
122,62,494
123,62,285
124,62,317
125,61,335
126,62,230
127,63,272
128,61,426
129,63,311
130,62,228
131,63,309
132,63,349
133,62,341
134,62,284
135,61,283
136,62,330
137,62,353
138,63,289
139,63,123
140,61,288
141,63,265
142,62,376
143,63,449
144,63,304
145,62,244
146,63,293
147,62,414
148,63,368
149,62,178
150,63,157
151,62,430
152,62,253
153,63,1075
154,62,279
155,62,189
156,62,397
157,62,354
158,61,298
159,62,408
160,63,318
161,63,335
162,61,430
163,62,218
164,62,283
165,62,253
166,63,174
167,62,305
168,63,309
169,63,300
170,62,496
171,62,257
172,62,329
173,62,232
174,63,192
175,62,310
176,62,307
177,62,239
178,64,217
179,62,303
180,62,389
181,62,273
182,62,349
183,62,317
184,62,392
185,62,361
186,62,303
187,62,260
188,62,311
189,63,207
190,61,359
191,63,206
192,63,274
193,63,346
194,63,306
195,62,323
196,63,338
197,62,279
198,63,186
199,62,262
200,62,331
201,61,454
202,62,426
203,62,362
204,62,253
205,62,370
206,62,317
207,62,318
208,62,460
209,63,432
210,62,435
211,62,328
212,63,173
213,62,283
214,63,332
215,62,413
216,62,256
217,64,206
218,62,311
219,62,335
220,62,497
221,63,227
222,63,401
223,62,350
224,62,237
225,62,357
226,63,358
227,61,382
228,62,336
229,62,301
230,62,281
231,62,360
232,61,383
233,62,316
234,63,206
235,63,380
236,63,283
237,62,195
238,62,223
239,62,392
240,61,227
241,62,373
242,62,314
243,62,275
244,61,387
245,62,169
246,61,517
247,61,315
248,62,243
249,62,284
250,62,319
251,62,339
252,62,533
253,62,394
254,62,308
255,62,357
256,62,202
257,62,292
258,62,364
259,63,326
260,62,249
261,62,255
262,63,209
